,0,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부
35,,"9,500",2002,2017,풀미당골길,00035,00000,42190,01,0,4466215,황지동,0024,0000,42190,10100,1,대산하이츠빌,2,9,42190-23,59.7954,24,42190,19,,
36,,"2,905",1983,2017,감천로,00007,00000,42190,01,0,3222001,황지동,0229,0016,42190,10100,1,주공,2,9,42190-11,39.38,229-16,42190,5,,
37,,"18,700",2014,2017,번영로,00289,00000,42190,01,0,3222006,황지동,0846,0000,42190,10100,1,대산2차하이츠빌,2,10,42190-129,84.9632,846,42190,1,,
38,,"8,300",1990,2017,고원로,00145,00000,42190,01,0,3222002,황지동,0059,0075,42190,10100,1,대림4,2,13,42190-5,59.99,59-75,42190,13,,
39,,"20,127",2014,2017,번영로,00289,00000,42190,01,0,3222006,황지동,0846,0000,42190,10100,1,대산2차하이츠빌,2,13,42190-129,84.891,846,42190,8,,
40,,"4,850",2001,2017,청솔길,00008,00000,42190,01,0,4466192,황지동,0662,0000,42190,10100,1,태백황지청솔,2,13,42190-30,38.365,662,42190,8,,
41,,"4,700",2001,2017,청솔길,00008,00000,42190,01,0,4466192,황지동,0662,0000,42190,10100,1,태백황지청솔,2,13,42190-30,38.365,662,42190,2,,
42,,"4,200",2001,2017,청솔길,00008,00000,42190,01,0,4466192,황지동,0662,0000,42190,10100,1,태백황지청솔,2,14,42190-30,38.365,662,42190,9,,
43,,"16,300",2011,2017,대학길,00080,00000,42190,01,0,4466031,황지동,0844,0000,42190,10100,1,중앙하이츠,2,14,42190-127,70.48,844,42190,16,,
44,,"17,800",2006,2017,번영로,00150,00000,42190,01,0,3222006,황지동,0676,0000,42190,10100,1,유진3차아트빌,2,14,42190-114,84.8956,676,42190,3,,
45,,"4,200",2001,2017,청솔길,00008,00000,42190,01,0,4466192,황지동,0662,0000,42190,10100,1,태백황지청솔,2,14,42190-30,38.365,662,42190,8,,
46,,"4,200",2001,2017,청솔길,00008,00000,42190,01,0,4466192,황지동,0662,0000,42190,10100,1,태백황지청솔,2,14,42190-30,38.365,662,42190,8,,
47,,"4,200",2001,2017,청솔길,00008,00000,42190,01,0,4466192,황지동,0662,0000,42190,10100,1,태백황지청솔,2,14,42190-30,38.365,662,42190,12,,
48,,"4,600",1988,2017,고원로,00167,00000,42190,01,0,3222002,황지동,0049,0087,42190,10100,1,대윤,2,16,42190-7,53.01,49-87,42190,4,,
49,,"17,300",2011,2017,대학길,00080,00000,42190,01,0,4466031,황지동,0844,0000,42190,10100,1,중앙하이츠,2,16,42190-127,59.877,844,42190,18,,
50,,"4,950",2001,2017,청솔길,00008,00000,42190,01,0,4466192,황지동,0662,0000,42190,10100,1,태백황지청솔,2,18,42190-30,38.365,662,42190,11,,
51,,"11,850",2002,2017,번영로,00154,00000,42190,01,0,3222006,황지동,0200,0013,42190,10100,1,유진2차아트빌,2,20,42190-17,59.6904,200-13,42190,7,,
52,,"4,700",2001,2017,청솔길,00035,00000,42190,01,0,4466192,황지동,0662,0000,42190,10100,1,태백황지청솔,2,20,42190-30,38.365,662,42190,9,,
53,,"4,100",1985,2017,황지로,00029,00000,42190,01,0,3222013,황지동,0087,0008,42190,10100,1,주공2,2,21,42190-12,47.1,87-8,42190,4,,
54,,"15,600",2011,2017,대학길,00080,00000,42190,01,0,4466031,황지동,0844,0000,42190,10100,1,중앙하이츠,2,21,42190-127,70.48,844,42190,7,,
55,,"4,250",2001,2017,청솔길,00035,00000,42190,01,0,4466192,황지동,0662,0000,42190,10100,1,태백황지청솔,2,21,42190-30,38.365,662,42190,2,,
56,,"6,100",2001,2017,청솔길,00008,00000,42190,01,0,4466192,황지동,0662,0000,42190,10100,1,태백황지청솔,2,22,42190-30,38.365,662,42190,15,,
57,,"14,095",2014,2017,번영로,00289,00000,42190,01,0,3222006,황지동,0846,0000,42190,10100,1,대산2차하이츠빌,2,24,42190-129,59.9585,846,42190,2,,
58,,"4,650",1987,2017,번영로,00277,00003,42190,01,0,3222006,황지동,0059,0113,42190,10100,1,우석(106동-107동),2,25,42190-9,51.21,59-113,42190,2,,
59,,"8,500",1995,2017,태백로,01014,00000,42190,01,0,3000156,황지동,0074,0125,42190,10100,1,육성,2,26,42190-6,90.9,74-125,42190,3,,
60,,"21,400",2014,2017,번영로,00289,00000,42190,01,0,3222006,황지동,0846,0000,42190,10100,1,대산2차하이츠빌,2,26,42190-129,84.9632,846,42190,7,,
61,,"4,450",1983,2017,감천로,00007,00000,42190,01,0,3222001,황지동,0229,0016,42190,10100,1,주공,2,27,42190-11,45.69,229-16,42190,3,,
62,,"10,500",2002,2017,번영로,00154,00000,42190,01,0,3222006,황지동,0200,0013,42190,10100,1,유진2차아트빌,2,27,42190-17,59.6904,200-13,42190,2,,
63,,"14,700",2011,2017,대학길,00080,00000,42190,01,0,4466031,황지동,0844,0000,42190,10100,1,중앙하이츠,2,28,42190-127,70.48,844,42190,2,,
64,,"10,500",2008,2017,태백로,01650,00000,42190,03,0,3000156,문곡동,0119,0000,42190,10500,1,유브리안,2,22,42190-123,84.973,119,42190,12,,
65,,"1,000",1986,2017,동태백로,00130,00000,42190,02,0,3222004,동점동,0074,0000,42190,10600,1,동점,2,24,42190-37,39.72,74,42190,5,,
66,,"6,000",2001,2017,천제단길,00012,00000,42190,01,0,4466187,소도동,0105,0004,42190,10700,1,동진빌리지,2,3,42190-15,75.1872,105-4,42190,2,,
67,,"2,800",1989,2017,소도1길,00071,00000,42190,01,0,4466115,소도동,0019,0000,42190,10700,1,한솔,2,17,42190-18,45.405,19,42190,4,,
68,,"2,200",1989,2017,소도1길,00071,00000,42190,01,0,4466115,소도동,0019,0000,42190,10700,1,한솔,2,21,42190-18,45.405,19,42190,3,,
69,,"2,400",1989,2017,소도1길,00071,00000,42190,01,0,4466115,소도동,0019,0000,42190,10700,1,한솔,2,21,42190-18,45.405,19,42190,2,,
70,,"3,800",1995,2017,소도길,00083,00000,42190,01,0,4466118,소도동,0005,0001,42190,10700,1,목련2차,2,24,42190-38,50,5-1,42190,4,,
71,,"13,900",2006,2017,수아밭길,00196,00000,42190,01,0,4466123,화전동,0328,0000,42190,10900,1,브라이튼,2,22,42190-113,84.8239,328,42190,10,,
72,,"10,300",2006,2017,수아밭길,00212,00000,42190,01,0,4466123,화전동,0328,0000,42190,10900,1,브라이튼,2,24,42190-113,59.9072,328,42190,13,,
