,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부,"1동,2동"
15,"31,500",2004,2017,늘을3로,00007,00000,41360,00,,3197014,호평동,0612,0000,41360,10100,1,호평현대아이파크아파트,5,9,41360-165,74.3453,612,41360,20,,,
16,"45,800",2010,2017,천마산로,00065,00000,41360,01,0,3197055,호평동,0724,0000,41360,10100,1,호평파라곤,5,9,41360-2778,153.18,724,41360,11,,,
17,"34,500",2006,2017,호평로,00149,00000,41360,00,0,3197068,호평동,0680,0000,41360,10100,1,호평마을중흥에스-클래스로하스,5,9,41360-2479,132.8574,680,41360,16,,,
18,"26,900",2004,2017,호평로,00094,00000,41360,00,0,3197068,호평동,0668,0000,41360,10100,1,호평마을금강,5,9,41360-166,64.0655,668,41360,17,,,
19,"26,000",2005,2017,늘을3로,00065,00026,41360,01,0,3197014,호평동,0616,0000,41360,10100,1,호평마을중흥에스-클래스,5,10,41360-218,84.7681,616,41360,15,,,
20,"28,600",2006,2017,늘을2로,00090,00036,41360,00,0,3197013,호평동,0615,0000,41360,10100,1,호평마을신명스카이뷰하트,5,10,41360-2459,84.9985,615,41360,6,,,
21,"28,000",2004,2017,늘을3로,00007,00000,41360,00,,3197014,호평동,0612,0000,41360,10100,1,호평현대아이파크아파트,5,11,41360-165,84.9865,612,41360,15,,,
22,"26,900",2004,2017,늘을2로,00090,00039,41360,00,0,3197013,호평동,0613,0000,41360,10100,1,호평마을대주파크빌,5,11,41360-219,84.82,613,41360,7,,,
23,"26,000",2005,2017,늘을3로,00065,00026,41360,01,0,3197014,호평동,0616,0000,41360,10100,1,호평마을중흥에스-클래스,5,11,41360-218,84.7681,616,41360,3,,,
24,"27,000",2005,2017,늘을3로,00065,00026,41360,01,0,3197014,호평동,0616,0000,41360,10100,1,호평마을중흥에스-클래스,5,11,41360-218,84.7681,616,41360,10,,,
25,"27,250",2004,2017,호평로,00094,00000,41360,00,0,3197068,호평동,0668,0000,41360,10100,1,호평마을금강,5,11,41360-166,64.0655,668,41360,10,,,
26,"28,200",2004,2017,늘을3로,00007,00000,41360,00,,3197014,호평동,0612,0000,41360,10100,1,호평현대아이파크아파트,5,11,41360-165,84.9865,612,41360,3,,,
27,"26,000",2004,2017,호평로,00118,00000,41360,01,0,3197068,호평동,0671,0000,41360,10100,1,호평마을효성백년가약,5,12,41360-167,84.48,671,41360,2,,,
28,"28,550",2004,2017,늘을3로,00007,00000,41360,00,,3197014,호평동,0612,0000,41360,10100,1,호평현대아이파크아파트,5,13,41360-165,84.9865,612,41360,11,,,
29,"27,800",2010,2017,천마산로,00065,00000,41360,01,0,3197055,호평동,0724,0000,41360,10100,1,호평파라곤,5,13,41360-2778,59.94,724,41360,4,,,
30,"27,500",2005,2017,호평로,00093,00000,41360,00,0,3197068,호평동,0676,0000,41360,10100,1,호평마을동원로얄듀크,5,13,41360-2416,84.9949,676,41360,4,,,
31,"25,500",2005,2017,늘을3로,00065,00026,41360,01,0,3197014,호평동,0616,0000,41360,10100,1,호평마을중흥에스-클래스,5,13,41360-218,84.7681,616,41360,3,,,
32,"28,500",2004,2017,늘을3로,00007,00000,41360,00,,3197014,호평동,0612,0000,41360,10100,1,호평현대아이파크아파트,5,15,41360-165,84.9865,612,41360,5,,,
33,"28,300",2005,2017,늘을3로,00071,00000,41360,01,0,3197014,호평동,0618,0000,41360,10100,1,호평마을한화꿈에그린,5,15,41360-2415,84.98,618,41360,11,,,
34,"26,500",2005,2017,늘을3로,00065,00026,41360,01,0,3197014,호평동,0616,0000,41360,10100,1,호평마을중흥에스-클래스,5,15,41360-218,84.7681,616,41360,16,,,
35,"17,300",1997,2017,천마산로,00065,00002,41360,01,0,3197055,호평동,0371,0000,41360,10100,1,라인그린,5,16,41360-37,59.93,371,41360,13,,,
36,"26,950",2008,2017,천마산로14번길,00010,00000,41360,01,0,4391700,호평동,0723,0000,41360,10100,1,호평임광그대가,5,16,41360-2555,84.9887,723,41360,9,,,
37,"26,200",2008,2017,천마산로14번길,00010,00000,41360,01,0,4391700,호평동,0723,0000,41360,10100,1,호평임광그대가,5,16,41360-2555,84.9887,723,41360,3,,,
38,"28,000",2005,2017,늘을1로,00270,00000,41360,01,0,3197012,호평동,0678,0000,41360,10100,1,호평마을한라비발디,5,16,41360-2417,84.981,678,41360,3,,,
39,"28,400",2004,2017,호평로,00094,00000,41360,00,0,3197068,호평동,0668,0000,41360,10100,1,호평마을금강,5,16,41360-166,72.453,668,41360,7,,,
40,"30,700",2004,2017,호평로,00094,00000,41360,00,0,3197068,호평동,0668,0000,41360,10100,1,호평마을금강,5,16,41360-166,84.974,668,41360,14,,,
41,"28,300",2004,2017,늘을3로,00007,00000,41360,00,,3197014,호평동,0612,0000,41360,10100,1,호평현대아이파크아파트,5,17,41360-165,84.9865,612,41360,12,,,
42,"29,800",2004,2017,호평로,00094,00000,41360,00,0,3197068,호평동,0668,0000,41360,10100,1,호평마을금강,5,18,41360-166,84.974,668,41360,14,,,
43,"27,200",2005,2017,늘을3로,00065,00026,41360,01,0,3197014,호평동,0616,0000,41360,10100,1,호평마을중흥에스-클래스,5,19,41360-218,84.7681,616,41360,7,,,
44,"23,750",2005,2017,늘을1로,00270,00000,41360,01,0,3197012,호평동,0678,0000,41360,10100,1,호평마을한라비발디,5,20,41360-2417,59.949,678,41360,1,,,
45,"28,400",2004,2017,호평로,00094,00000,41360,00,0,3197068,호평동,0668,0000,41360,10100,1,호평마을금강,5,22,41360-166,72.453,668,41360,6,,,
46,"29,000",2010,2017,천마산로,00065,00000,41360,01,0,3197055,호평동,0724,0000,41360,10100,1,호평파라곤,5,22,41360-2778,59.94,724,41360,11,,,
47,"33,000",2006,2017,호평로,00149,00000,41360,00,0,3197068,호평동,0680,0000,41360,10100,1,호평마을중흥에스-클래스로하스,5,22,41360-2479,132.8574,680,41360,13,,,
48,"30,400",2005,2017,늘을3로,00065,00026,41360,01,0,3197014,호평동,0616,0000,41360,10100,1,호평마을중흥에스-클래스,5,22,41360-218,84.7681,616,41360,16,,,
49,"26,350",2005,2017,늘을3로,00065,00026,41360,01,0,3197014,호평동,0616,0000,41360,10100,1,호평마을중흥에스-클래스,5,23,41360-218,72.4986,616,41360,13,,,
50,"43,600",2010,2017,천마산로,00065,00000,41360,01,0,3197055,호평동,0724,0000,41360,10100,1,호평파라곤,5,23,41360-2778,130.64,724,41360,16,,,
51,"29,500",2004,2017,호평로,00118,00000,41360,01,0,3197068,호평동,0671,0000,41360,10100,1,호평마을효성백년가약,5,25,41360-167,84.67,671,41360,20,,,
52,"28,900",2005,2017,늘을3로,00065,00026,41360,01,0,3197014,호평동,0616,0000,41360,10100,1,호평마을중흥에스-클래스,5,25,41360-218,84.7681,616,41360,17,,,
53,"29,800",2004,2017,늘을2로,00090,00039,41360,00,0,3197013,호평동,0613,0000,41360,10100,1,호평마을대주파크빌,5,26,41360-219,84.82,613,41360,16,,,
54,"37,500",2010,2017,천마산로,00065,00000,41360,01,0,3197055,호평동,0724,0000,41360,10100,1,호평파라곤,5,26,41360-2778,84.93,724,41360,17,,,
55,"36,300",2006,2017,호평로35번길,00025,00000,41360,01,0,4391780,호평동,0215,0001,41360,10100,1,호평마을쌍용스윗닷홈,5,26,41360-2449,120.8,215-1,41360,9,,,
56,"32,000",2004,2017,늘을3로,00007,00000,41360,00,,3197014,호평동,0612,0000,41360,10100,1,호평현대아이파크아파트,5,27,41360-165,84.9865,612,41360,16,,,
57,"31,500",2010,2017,천마산로,00065,00000,41360,01,0,3197055,호평동,0724,0000,41360,10100,1,호평파라곤,5,27,41360-2778,84.93,724,41360,18,,,
58,"26,800",2005,2017,호평로,00093,00000,41360,00,0,3197068,호평동,0676,0000,41360,10100,1,호평마을동원로얄듀크,5,27,41360-2416,84.9949,676,41360,6,,,
59,"28,250",2004,2017,호평로,00118,00000,41360,01,0,3197068,호평동,0671,0000,41360,10100,1,호평마을효성백년가약,5,27,41360-167,84.48,671,41360,19,,,
60,"28,500",2004,2017,호평로,00094,00000,41360,00,0,3197068,호평동,0668,0000,41360,10100,1,호평마을금강,5,27,41360-166,72.453,668,41360,5,,,
61,"29,500",2004,2017,호평로,00094,00000,41360,00,0,3197068,호평동,0668,0000,41360,10100,1,호평마을금강,5,27,41360-166,84.974,668,41360,5,,,
62,"32,700",2004,2017,호평로,00094,00000,41360,00,0,3197068,호평동,0668,0000,41360,10100,1,호평마을금강,5,27,41360-166,84.974,668,41360,19,,,
63,"28,300",2004,2017,늘을3로,00007,00000,41360,00,,3197014,호평동,0612,0000,41360,10100,1,호평현대아이파크아파트,5,27,41360-165,84.9865,612,41360,5,,,
64,"28,400",2004,2017,늘을3로,00007,00000,41360,00,,3197014,호평동,0612,0000,41360,10100,1,호평현대아이파크아파트,5,29,41360-165,84.9865,612,41360,15,,,
65,"27,900",2005,2017,늘을3로,00071,00000,41360,01,0,3197014,호평동,0618,0000,41360,10100,1,호평마을한화꿈에그린,5,29,41360-2415,84.98,618,41360,7,,,
66,"31,000",2004,2017,호평로,00094,00000,41360,00,0,3197068,호평동,0668,0000,41360,10100,1,호평마을금강,5,29,41360-166,84.974,668,41360,19,,,
67,"26,400",2004,2017,호평로,00118,00000,41360,01,0,3197068,호평동,0671,0000,41360,10100,1,호평마을효성백년가약,5,30,41360-167,84.67,671,41360,5,,,
68,"44,000",2010,2017,천마산로,00065,00000,41360,01,0,3197055,호평동,0724,0000,41360,10100,1,호평파라곤,5,30,41360-2778,152.59,724,41360,18,,,
69,"30,200",2006,2017,호평로,00149,00000,41360,00,0,3197068,호평동,0680,0000,41360,10100,1,호평마을중흥에스-클래스로하스,5,30,41360-2479,95.9739,680,41360,3,,,
70,"33,400",2006,2017,호평로,00149,00000,41360,00,0,3197068,호평동,0680,0000,41360,10100,1,호평마을중흥에스-클래스로하스,5,30,41360-2479,132.8574,680,41360,13,,,
71,"31,000",2004,2017,늘을3로,00007,00000,41360,00,,3197014,호평동,0612,0000,41360,10100,1,호평현대아이파크아파트,5,31,41360-165,84.9865,612,41360,10,,,
72,"48,800",2010,2017,천마산로,00065,00000,41360,01,0,3197055,호평동,0724,0000,41360,10100,1,호평파라곤,5,31,41360-2778,152.59,724,41360,12,,,
73,"36,000",2006,2017,호평로35번길,00025,00000,41360,01,0,4391780,호평동,0215,0001,41360,10100,1,호평마을쌍용스윗닷홈,5,31,41360-2449,120.8,215-1,41360,7,,,
74,"7,550",1989,2017,경춘로,01292,00049,41360,02,0,3000120,평내동,0103,0002,41360,10200,1,삼창,5,1,41360-29,39.96,103-2,41360,3,,,
75,"25,200",2005,2017,평내로,00089,00000,41360,01,0,3197063,평내동,0551,0000,41360,10200,1,평내마젤란21,5,1,41360-2419,84.985,551,41360,4,,,
76,"21,650",2004,2017,평내로,00046,00000,41360,01,0,3197063,평내동,0562,0000,41360,10200,1,평내마을주공,5,1,41360-170,59.53,562,41360,10,,,
77,"21,500",2004,2017,평내로,00046,00000,41360,01,0,3197063,평내동,0562,0000,41360,10200,1,평내마을주공,5,1,41360-170,59.53,562,41360,7,,,
78,"13,000",1985,2017,경춘로1308번길,00020,00013,41360,01,0,4391077,평내동,0087,0001,41360,10200,2,진주(2단지),5,1,41360-33,51.9,산87-1,41360,1,,,
79,"11,500",1985,2017,경춘로1308번길,00020,00013,41360,01,0,4391077,평내동,0087,0001,41360,10200,2,진주(2단지),5,2,41360-33,51.9,산87-1,41360,4,,,
80,"21,650",2004,2017,평내로,00046,00000,41360,01,0,3197063,평내동,0562,0000,41360,10200,1,평내마을주공,5,2,41360-170,59.53,562,41360,17,,,
81,"9,300",1987,2017,경춘로1308번길,00020,00012,41360,01,0,4391077,평내동,0087,0003,41360,10200,2,진주(3단지),5,2,41360-34,39.84,산87-3,41360,1,,,
82,"29,700",2000,2017,경춘로1308번길,00008,00012,41360,01,0,4391077,평내동,0107,0001,41360,10200,1,대명,5,3,41360-26,131.52,107-1,41360,8,,,
83,"26,450",2005,2017,경춘로1256번길,00024,00000,41360,01,0,4391072,평내동,0550,0000,41360,10200,1,평내마을금호어울림,5,4,41360-2418,84.9785,550,41360,5,,,
84,"25,500",2005,2017,평내로,00113,00000,41360,01,0,3197063,평내동,0581,0000,41360,10200,1,평내마을평내1차대주파크빌,5,8,41360-379,84.9538,581,41360,7,,,
85,"8,300",1989,2017,경춘로,01292,00049,41360,02,0,3000120,평내동,0103,0002,41360,10200,1,삼창,5,9,41360-29,40.68,103-2,41360,3,,,
86,"28,200",2005,2017,경춘로1286번길,00035,00000,41360,01,0,4391074,평내동,0592,0000,41360,10200,1,평내마을상록데시앙,5,9,41360-2420,84.9563,592,41360,13,,,
87,"21,900",2005,2017,평내로,00089,00000,41360,01,0,3197063,평내동,0551,0000,41360,10200,1,평내마젤란21,5,9,41360-2419,59.9868,551,41360,4,,,
88,"28,600",2005,2017,평내로,00113,00000,41360,01,0,3197063,평내동,0581,0000,41360,10200,1,평내마을평내1차대주파크빌,5,9,41360-379,84.9538,581,41360,20,,,
89,"22,800",2000,2017,의안로240번길,00016,00000,41360,01,0,4391595,평내동,0059,0000,41360,10200,1,세종리젠시빌,5,9,41360-30,84.69,59,41360,14,,,
90,"20,000",2000,2017,의안로240번길,00016,00000,41360,01,0,4391595,평내동,0059,0000,41360,10200,1,세종리젠시빌,5,10,41360-30,59.82,59,41360,6,,,
91,"27,200",2005,2017,경춘로1256번길,00024,00000,41360,01,0,4391072,평내동,0550,0000,41360,10200,1,평내마을금호어울림,5,10,41360-2418,84.9785,550,41360,5,,,
92,"8,700",1987,2017,경춘로1308번길,00020,00012,41360,01,0,4391077,평내동,0087,0003,41360,10200,2,진주(3단지),5,12,41360-34,39.96,산87-3,41360,4,,,
93,"23,500",2004,2017,평내로,00046,00000,41360,01,0,3197063,평내동,0562,0000,41360,10200,1,평내마을주공,5,12,41360-170,59.69,562,41360,10,,,
94,"22,900",2004,2017,평내로,00046,00000,41360,01,0,3197063,평내동,0562,0000,41360,10200,1,평내마을주공,5,12,41360-170,59.53,562,41360,13,,,
95,"21,000",2004,2017,평내로,00046,00000,41360,01,0,3197063,평내동,0562,0000,41360,10200,1,평내마을주공,5,12,41360-170,59.53,562,41360,4,,,
96,"10,000",1987,2017,경춘로1308번길,00020,00012,41360,01,0,4391077,평내동,0087,0003,41360,10200,2,진주(3단지),5,12,41360-34,39.96,산87-3,41360,5,,,
97,"12,850",1985,2017,경춘로1308번길,00020,00014,41360,01,0,4391077,평내동,0087,0011,41360,10200,2,진주(1단지),5,13,41360-32,52.77,산87-11,41360,1,,,
98,"23,300",2005,2017,평내로,00104,00000,41360,01,0,3197063,평내동,0602,0000,41360,10200,1,평내마을평내2차대주파크빌,5,13,41360-2421,59.8684,602,41360,19,,,
99,"24,500",2005,2017,경춘로1286번길,00035,00000,41360,01,0,4391074,평내동,0592,0000,41360,10200,1,평내마을상록데시앙,5,13,41360-2420,69.5889,592,41360,4,,,
100,"21,500",2004,2017,평내로,00046,00000,41360,01,0,3197063,평내동,0562,0000,41360,10200,1,평내마을주공,5,13,41360-170,59.53,562,41360,8,,,
101,"23,000",1998,2017,경춘로1350번길,00034,00000,41360,01,0,4391078,평내동,0087,0000,41360,10200,1,효성타운,5,13,41360-35,84.78,87,41360,20,,,
102,"23,900",1998,2017,경춘로1350번길,00034,00000,41360,01,0,4391078,평내동,0087,0000,41360,10200,1,효성타운,5,15,41360-35,84.78,87,41360,16,,,
103,"27,000",2005,2017,경춘로1256번길,00024,00000,41360,01,0,4391072,평내동,0550,0000,41360,10200,1,평내마을금호어울림,5,15,41360-2418,84.9305,550,41360,11,,,
104,"21,700",2004,2017,평내로,00046,00000,41360,01,0,3197063,평내동,0562,0000,41360,10200,1,평내마을주공,5,15,41360-170,59.53,562,41360,17,,,
105,"21,700",2004,2017,평내로,00046,00000,41360,01,0,3197063,평내동,0562,0000,41360,10200,1,평내마을주공,5,15,41360-170,59.53,562,41360,12,,,
106,"9,500",1987,2017,경춘로1308번길,00020,00012,41360,01,0,4391077,평내동,0087,0003,41360,10200,2,진주(3단지),5,16,41360-34,39.84,산87-3,41360,2,,,
107,"35,800",2005,2017,의안로,00176,00000,41360,01,0,3197043,평내동,0608,0000,41360,10200,1,평내마을중흥에스-클래스(3단지),5,16,41360-386,121.8528,608,41360,13,,,
108,"26,000",2005,2017,평내로,00146,00000,41360,01,0,3197063,평내동,0599,0000,41360,10200,1,평내마을중흥에스-클래스(1단지),5,16,41360-380,82.3809,599,41360,4,,,
109,"31,300",2005,2017,평내로,00146,00000,41360,01,0,3197063,평내동,0599,0000,41360,10200,1,평내마을중흥에스-클래스(1단지),5,16,41360-380,121.8528,599,41360,11,,,
110,"12,400",1985,2017,경춘로1308번길,00020,00014,41360,01,0,4391077,평내동,0087,0011,41360,10200,2,진주(1단지),5,17,41360-32,51.9,산87-11,41360,4,,,
111,"21,700",2004,2017,평내로,00046,00000,41360,01,0,3197063,평내동,0562,0000,41360,10200,1,평내마을주공,5,17,41360-170,59.53,562,41360,19,,,
112,"21,300",2004,2017,평내로,00046,00000,41360,01,0,3197063,평내동,0562,0000,41360,10200,1,평내마을주공,5,17,41360-170,59.53,562,41360,2,,,
113,"12,700",1985,2017,경춘로1308번길,00020,00014,41360,01,0,4391077,평내동,0087,0011,41360,10200,2,진주(1단지),5,17,41360-32,51.9,산87-11,41360,4,,,
114,"21,000",2004,2017,평내로,00046,00000,41360,01,0,3197063,평내동,0562,0000,41360,10200,1,평내마을주공,5,18,41360-170,59.53,562,41360,19,,,
115,"21,600",2004,2017,평내로,00046,00000,41360,01,0,3197063,평내동,0562,0000,41360,10200,1,평내마을주공,5,18,41360-170,59.53,562,41360,5,,,
116,"33,300",2005,2017,의안로,00176,00000,41360,01,0,3197043,평내동,0608,0000,41360,10200,1,평내마을중흥에스-클래스(3단지),5,19,41360-386,121.8528,608,41360,18,,,
117,"12,900",1985,2017,경춘로1306번길,00014,00001,41360,01,0,4391076,평내동,0105,0000,41360,10200,1,양지,5,22,41360-31,49.86,105,41360,1,,,
118,"23,000",2004,2017,의안로,00155,00000,41360,01,0,3197043,평내동,0601,0000,41360,10200,1,평내마을신명스카이뷰,5,22,41360-173,59.9016,601,41360,7,,,
119,"21,400",2004,2017,평내로,00046,00000,41360,01,0,3197063,평내동,0562,0000,41360,10200,1,평내마을주공,5,22,41360-170,59.69,562,41360,9,,,
120,"12,950",1985,2017,경춘로1308번길,00020,00013,41360,01,0,4391077,평내동,0087,0001,41360,10200,2,진주(2단지),5,24,41360-33,52.77,산87-1,41360,1,,,
121,"37,000",2005,2017,의안로,00176,00000,41360,01,0,3197043,평내동,0608,0000,41360,10200,1,평내마을중흥에스-클래스(3단지),5,24,41360-386,121.8528,608,41360,9,,,
122,"28,000",2005,2017,의안로,00176,00000,41360,01,0,3197043,평내동,0608,0000,41360,10200,1,평내마을중흥에스-클래스(3단지),5,24,41360-386,84.9272,608,41360,17,,,
123,"21,700",2004,2017,평내로,00046,00000,41360,01,0,3197063,평내동,0562,0000,41360,10200,1,평내마을주공,5,24,41360-170,59.53,562,41360,9,,,
124,"22,500",2000,2017,의안로240번길,00016,00000,41360,01,0,4391595,평내동,0059,0000,41360,10200,1,세종리젠시빌,5,26,41360-30,84.69,59,41360,12,,,
125,"24,500",2005,2017,경춘로1286번길,00035,00000,41360,01,0,4391074,평내동,0592,0000,41360,10200,1,평내마을상록데시앙,5,26,41360-2420,69.5889,592,41360,1,,,
126,"23,200",2004,2017,의안로,00155,00000,41360,01,0,3197043,평내동,0601,0000,41360,10200,1,평내마을신명스카이뷰,5,26,41360-173,59.9016,601,41360,14,,,
127,"24,000",1998,2017,경춘로1350번길,00034,00000,41360,01,0,4391078,평내동,0087,0000,41360,10200,1,효성타운,5,26,41360-35,84.78,87,41360,13,,,
128,"22,500",2000,2017,의안로240번길,00016,00000,41360,01,0,4391595,평내동,0059,0000,41360,10200,1,세종리젠시빌,5,27,41360-30,84.69,59,41360,10,,,
129,"34,300",2005,2017,경춘로1256번길,00024,00000,41360,01,0,4391072,평내동,0550,0000,41360,10200,1,평내마을금호어울림,5,27,41360-2418,124.403,550,41360,5,,,
130,"25,650",2005,2017,평내로,00146,00000,41360,01,0,3197063,평내동,0599,0000,41360,10200,1,평내마을중흥에스-클래스(1단지),5,27,41360-380,82.3809,599,41360,3,,,
131,"27,400",2005,2017,평내로,00146,00000,41360,01,0,3197063,평내동,0599,0000,41360,10200,1,평내마을중흥에스-클래스(1단지),5,27,41360-380,82.3809,599,41360,18,,,
132,"25,200",2005,2017,평내로,00113,00000,41360,01,0,3197063,평내동,0581,0000,41360,10200,1,평내마을평내1차대주파크빌,5,27,41360-379,84.9357,581,41360,10,,,
133,"22,700",2004,2017,평내로,00046,00000,41360,01,0,3197063,평내동,0562,0000,41360,10200,1,평내마을주공,5,27,41360-170,59.53,562,41360,8,,,
134,"8,950",1987,2017,경춘로1308번길,00020,00012,41360,01,0,4391077,평내동,0087,0003,41360,10200,2,진주(3단지),5,27,41360-34,39.84,산87-3,41360,1,,,
135,"9,150",1987,2017,경춘로1308번길,00020,00012,41360,01,0,4391077,평내동,0087,0003,41360,10200,2,진주(3단지),5,27,41360-34,39.96,산87-3,41360,4,,,
136,"8,950",1987,2017,경춘로1308번길,00020,00012,41360,01,0,4391077,평내동,0087,0003,41360,10200,2,진주(3단지),5,27,41360-34,39.96,산87-3,41360,5,,,
137,"18,800",2000,2017,의안로240번길,00016,00000,41360,01,0,4391595,평내동,0059,0000,41360,10200,1,세종리젠시빌,5,29,41360-30,59.82,59,41360,6,,,
138,"26,700",2005,2017,평내로,00146,00000,41360,01,0,3197063,평내동,0599,0000,41360,10200,1,평내마을중흥에스-클래스(1단지),5,29,41360-380,82.3809,599,41360,4,,,
139,"25,000",2005,2017,평내로,00146,00000,41360,01,0,3197063,평내동,0599,0000,41360,10200,1,평내마을중흥에스-클래스(1단지),5,29,41360-380,82.3809,599,41360,4,,,
140,"29,000",2005,2017,평내로,00146,00000,41360,01,0,3197063,평내동,0599,0000,41360,10200,1,평내마을중흥에스-클래스(1단지),5,29,41360-380,84.9272,599,41360,15,,,
141,"26,300",2004,2017,평내로,00076,00000,41360,01,0,3197063,평내동,0564,0000,41360,10200,1,평내화성파크힐즈,5,29,41360-172,84.9668,564,41360,3,,,
142,"20,700",2004,2017,평내로,00046,00000,41360,01,0,3197063,평내동,0562,0000,41360,10200,1,평내마을주공,5,29,41360-170,59.53,562,41360,3,,,
143,"9,000",1987,2017,경춘로1308번길,00020,00012,41360,01,0,4391077,평내동,0087,0003,41360,10200,2,진주(3단지),5,29,41360-34,39.84,산87-3,41360,5,,,
144,"12,500",1985,2017,경춘로1308번길,00020,00013,41360,01,0,4391077,평내동,0087,0001,41360,10200,2,진주(2단지),5,29,41360-33,51.9,산87-1,41360,2,,,
145,"7,750",1989,2017,경춘로,01292,00049,41360,02,0,3000120,평내동,0103,0002,41360,10200,1,삼창,5,30,41360-29,40.68,103-2,41360,2,,,
146,"25,600",2005,2017,평내로,00146,00000,41360,01,0,3197063,평내동,0599,0000,41360,10200,1,평내마을중흥에스-클래스(1단지),5,30,41360-380,82.3809,599,41360,7,,,
147,"9,200",1987,2017,경춘로1308번길,00020,00012,41360,01,0,4391077,평내동,0087,0003,41360,10200,2,진주(3단지),5,30,41360-34,39.96,산87-3,41360,2,,,
148,"12,450",1985,2017,경춘로1308번길,00020,00013,41360,01,0,4391077,평내동,0087,0001,41360,10200,2,진주(2단지),5,30,41360-33,52.77,산87-1,41360,1,,,
149,"12,950",1985,2017,경춘로1308번길,00020,00014,41360,01,0,4391077,평내동,0087,0011,41360,10200,2,진주(1단지),5,30,41360-32,52.77,산87-11,41360,3,,,
150,"20,600",2004,2017,평내로,00046,00000,41360,01,0,3197063,평내동,0562,0000,41360,10200,1,평내마을주공,5,31,41360-170,59.53,562,41360,3,,,
151,"25,400",2004,2017,의안로,00148,00000,41360,01,0,3197043,평내동,0606,0000,41360,10200,1,평내마을중흥에스-클래스(2단지),5,31,41360-174,82.3809,606,41360,11,,,
152,"23,300",2004,2017,의안로,00155,00000,41360,01,0,3197043,평내동,0601,0000,41360,10200,1,평내마을신명스카이뷰,5,31,41360-173,59.9016,601,41360,4,,,
153,"21,400",2004,2017,평내로,00046,00000,41360,01,0,3197063,평내동,0562,0000,41360,10200,1,평내마을주공,5,31,41360-170,59.53,562,41360,4,,,
154,"18,350",1997,2017,홍유릉로248번길,00042,00000,41360,00,0,4391788,금곡동,0628,0000,41360,10300,1,신성푸른솔,5,1,41360-10,59.964,628,41360,1,,,
