,0,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부
35,,"13,200",1993,2017,미시령로,03429,00000,42210,00,,3223023,금호동,0622,0066,42210,10400,1,서울대명2,2,17,42210-9,59.4,622-66,42210,6,,
36,,"10,900",1993,2017,미시령로,03429,00000,42210,00,,3223023,금호동,0622,0066,42210,10400,1,서울대명2,2,18,42210-9,59.4,622-66,42210,10,,
37,,"15,000",1991,2017,만천4길,00001,00000,42210,01,0,4469044,교동,0767,0224,42210,10600,1,럭키설악1,2,1,42210-18,84.93,767-224,42210,4,,
38,,"19,400",2011,2017,동해대로,04284,00000,42210,01,0,2000023,교동,1029,0000,42210,10600,1,남광하우스토리,2,1,42210-151,59.8268,1029,42210,12,,
39,,"21,600",1997,2017,미시령로3359번길,00015,00000,42210,02,0,4469065,교동,0781,0001,42210,10600,1,동부,2,2,42210-16,126.652,781-1,42210,17,,
40,,"20,000",2011,2017,동해대로,04284,00000,42210,01,0,2000023,교동,1029,0000,42210,10600,1,남광하우스토리,2,2,42210-151,59.5144,1029,42210,12,,
41,,"14,000",1994,2017,밤골3길,00039,00000,42210,01,0,4469073,교동,0923,0000,42210,10600,1,삼환,2,2,42210-26,96.42,923,42210,6,,
42,,"11,500",1994,2017,밤골3길,00039,00000,42210,01,0,4469073,교동,0923,0000,42210,10600,1,삼환,2,2,42210-26,54.58,923,42210,3,,
43,,"9,300",2000,2017,미시령로3337번길,00010,00000,42210,00,0,4469064,교동,0783,0000,42210,10600,1,대명늘푸른,2,3,42210-15,39.8354,783,42210,5,,
44,,"16,000",1991,2017,미시령로3359번길,00009,00000,42210,02,0,4469065,교동,0618,0010,42210,10600,1,현대1,2,3,42210-36,84.99,618-10,42210,6,,
45,,"17,250",2000,2017,미시령로3337번길,00007,00000,42210,01,0,4469064,교동,0783,0000,42210,10600,1,대명늘푸른,2,4,42210-15,84.6036,783,42210,5,,
46,,"16,500",2011,2017,동해대로,04284,00000,42210,01,0,2000023,교동,1029,0000,42210,10600,1,남광하우스토리,2,4,42210-151,59.5144,1029,42210,1,,
47,,"18,500",1998,2017,미시령로3359번길,00005,00000,42210,00,,4469065,교동,0782,0000,42210,10600,1,현대3,2,4,42210-38,84.975,782,42210,5,,
48,,"13,400",1997,2017,미시령로3359번길,00015,00000,42210,02,0,4469065,교동,0781,0001,42210,10600,1,동부,2,4,42210-16,60,781-1,42210,11,,
49,,"6,000",1991,2017,만천4길,00046,00000,42210,01,0,4469044,교동,0904,0001,42210,10600,1,근로자(개나리),2,7,42210-14,49.94,904-1,42210,4,,
50,,"23,000",2006,2017,미시령로3337번길,00020,00000,42210,00,,4469064,교동,1027,0000,42210,10600,1,명지미래힐,2,7,42210-139,84.9295,1027,42210,11,,
51,,"15,500",1992,2017,미시령로,03409,00000,42210,03,0,3223023,교동,0620,0013,42210,10600,1,럭키설악2,2,7,42210-19,84.991,620-13,42210,3,,
52,,"9,400",2000,2017,미시령로3337번길,00010,00000,42210,00,0,4469064,교동,0783,0000,42210,10600,1,대명늘푸른,2,7,42210-15,39.8354,783,42210,4,,
53,,"9,800",2000,2017,미시령로3337번길,00010,00000,42210,00,0,4469064,교동,0783,0000,42210,10600,1,대명늘푸른,2,7,42210-15,39.8354,783,42210,11,,
54,,"8,000",1990,2017,번영로43번길,00052,00000,42210,03,0,4469090,교동,0898,0000,42210,10600,1,주공2,2,10,42210-33,39.3,898,42210,4,,
55,,"25,000",2011,2017,동해대로,04284,00000,42210,01,0,2000023,교동,1029,0000,42210,10600,1,남광하우스토리,2,10,42210-151,84.998,1029,42210,8,,
56,,"18,200",1998,2017,동해대로,04271,00000,42210,00,,2000023,교동,0961,0000,42210,10600,1,청초대우,2,10,42210-35,84.97,961,42210,1,,
57,,"13,700",1992,2017,미시령로3389번길,00010,00000,42210,01,0,4469066,교동,0619,0033,42210,10600,1,설악현대,2,11,42210-28,71.137,619-33,42210,8,,
58,,"4,100",1997,2017,미시령로3359번길,00042,00000,42210,02,0,4469065,교동,0620,0000,42210,10600,1,협성,2,11,42210-53,28.07,620,42210,4,,
59,,"13,400",2000,2017,미시령로3337번길,00007,00000,42210,01,0,4469064,교동,0783,0000,42210,10600,1,대명늘푸른,2,13,42210-15,59.9584,783,42210,9,,
60,,"23,700",2011,2017,동해대로,04284,00000,42210,01,0,2000023,교동,1029,0000,42210,10600,1,남광하우스토리,2,13,42210-151,84.998,1029,42210,2,,
61,,"9,500",1990,2017,번영로43번길,00052,00000,42210,03,0,4469090,교동,0898,0000,42210,10600,1,주공2,2,14,42210-33,47.01,898,42210,4,,
62,,"14,900",1991,2017,만천4길,00001,00000,42210,01,0,4469044,교동,0767,0224,42210,10600,1,럭키설악1,2,15,42210-18,76.39,767-224,42210,10,,
63,,"15,900",1991,2017,미시령로3359번길,00009,00000,42210,02,0,4469065,교동,0618,0010,42210,10600,1,현대1,2,16,42210-36,84.99,618-10,42210,8,,
64,,"6,500",1991,2017,만천4길,00046,00000,42210,01,0,4469044,교동,0904,0001,42210,10600,1,근로자(개나리),2,17,42210-14,49.94,904-1,42210,2,,
65,,"10,500",1994,2017,밤골3길,00039,00000,42210,01,0,4469073,교동,0923,0000,42210,10600,1,삼환,2,17,42210-26,54.58,923,42210,5,,
66,,"11,150",1994,2017,밤골3길,00039,00000,42210,01,0,4469073,교동,0923,0000,42210,10600,1,삼환,2,18,42210-26,54.58,923,42210,6,,
67,,"16,500",1991,2017,미시령로3359번길,00009,00000,42210,02,0,4469065,교동,0618,0010,42210,10600,1,현대1,2,18,42210-36,84.99,618-10,42210,6,,
68,,"9,400",1990,2017,번영로43번길,00052,00000,42210,03,0,4469090,교동,0898,0000,42210,10600,1,주공2,2,18,42210-33,39.69,898,42210,3,,
69,,"16,800",1992,2017,미시령로3359번길,00004,00000,42210,02,0,4469065,교동,0781,0006,42210,10600,1,현대2,2,21,42210-37,84.96,781-6,42210,12,,
70,,"19,900",1997,2017,미시령로3359번길,00015,00000,42210,02,0,4469065,교동,0781,0001,42210,10600,1,동부,2,22,42210-16,126.652,781-1,42210,17,,
71,,"21,000",2006,2017,미시령로3337번길,00020,00000,42210,00,,4469064,교동,1027,0000,42210,10600,1,명지미래힐,2,22,42210-139,84.9295,1027,42210,10,,
72,,"9,700",1990,2017,번영로43번길,00052,00000,42210,03,0,4469090,교동,0898,0000,42210,10600,1,주공2,2,22,42210-33,46.98,898,42210,5,,
73,,"15,300",1998,2017,동해대로,04271,00000,42210,00,,2000023,교동,0961,0000,42210,10600,1,청초대우,2,23,42210-35,59.97,961,42210,7,,
74,,"18,000",2005,2017,먹거리1길,00024,00000,42210,01,0,4469050,교동,0984,0000,42210,10600,1,석미모닝파크,2,23,42210-133,73.1,984,42210,7,,
75,,"8,800",1990,2017,번영로43번길,00052,00000,42210,03,0,4469090,교동,0898,0000,42210,10600,1,주공2,2,24,42210-33,39.69,898,42210,5,,
76,,"13,400",2000,2017,미시령로3337번길,00007,00000,42210,01,0,4469064,교동,0783,0000,42210,10600,1,대명늘푸른,2,25,42210-15,59.9584,783,42210,9,,
77,,"16,200",1997,2017,미시령로3359번길,00015,00000,42210,02,0,4469065,교동,0781,0001,42210,10600,1,동부,2,27,42210-16,84.96,781-1,42210,17,,
78,,"18,000",2005,2017,먹거리1길,00024,00000,42210,01,0,4469050,교동,0984,0000,42210,10600,1,석미모닝파크,2,27,42210-133,73.1,984,42210,3,,
79,,"16,500",1997,2017,미시령로3359번길,00015,00000,42210,02,0,4469065,교동,0781,0001,42210,10600,1,동부,2,28,42210-16,84.96,781-1,42210,16,,
80,,"10,600",1994,2017,교동로7길,00026,00000,42210,02,0,4469010,교동,0627,0306,42210,10600,1,속초대명3,2,28,42210-30,59.93,627-306,42210,14,,
81,,"16,500",1992,2017,미시령로3359번길,00004,00000,42210,02,0,4469065,교동,0781,0006,42210,10600,1,현대2,2,28,42210-37,84.96,781-6,42210,5,,
82,,"13,300",2001,2017,청대로,00008,00000,42210,02,0,2223002,조양동,1294,0023,42210,10800,1,성호,2,3,42210-56,59.76,1294-23,42210,10,,
83,,"19,500",2006,2017,청대로,00207,00000,42210,02,0,2223002,조양동,1561,0000,42210,10800,1,삼성쉐르빌,2,3,42210-140,84.9909,1561,42210,1,,
84,,"10,000",1998,2017,조양로142번길,00006,00000,42210,01,0,4469207,조양동,1540,0001,42210,10800,1,부영2,2,3,42210-60,49.92,1540-1,42210,11,,
85,,"12,500",2001,2017,청대로,00008,00000,42210,02,0,2223002,조양동,1294,0023,42210,10800,1,성호,2,3,42210-56,59.76,1294-23,42210,14,,
86,,"14,300",1996,2017,소평로,00162,00000,42210,02,0,3223006,조양동,1499,0000,42210,10800,1,부영3,2,8,42210-43,59.905,1499,42210,1,,
87,,"11,000",1995,2017,청대로204번길,00040,00000,42210,01,0,4469256,조양동,1501,0000,42210,10800,1,부영5,2,8,42210-57,50,1501,42210,11,,
88,,"14,800",1998,2017,온정로,00006,00000,42210,01,0,3223011,조양동,1217,0001,42210,10800,1,조양1주공,2,8,42210-44,59.99,1217-1,42210,15,,
89,,"23,000",1996,2017,소평로,00162,00000,42210,02,0,3223006,조양동,1499,0000,42210,10800,1,부영3,2,9,42210-43,133.835,1499,42210,3,,
90,,"7,400",1995,2017,조양로,00163,00000,42210,01,0,3223015,조양동,1502,0000,42210,10800,1,부영6,2,9,42210-58,50,1502,42210,3,,
91,,"12,000",1998,2017,온정로,00024,00000,42210,01,0,3223011,조양동,1215,0001,42210,10800,1,조양주공2,2,9,42210-55,49.62,1215-1,42210,2,,
92,,"23,600",1996,2017,소평로,00162,00000,42210,02,0,3223006,조양동,1499,0000,42210,10800,1,부영3,2,11,42210-43,133.835,1499,42210,6,,
93,,"12,000",2001,2017,청대로,00022,00007,42210,00,0,2223002,조양동,1294,0023,42210,10800,1,성호,2,11,42210-56,49.65,1294-23,42210,9,,
94,,"13,900",1998,2017,온정로,00006,00000,42210,01,0,3223011,조양동,1217,0001,42210,10800,1,조양1주공,2,11,42210-44,59.99,1217-1,42210,15,,
95,,"11,650",1998,2017,온정로,00024,00000,42210,01,0,3223011,조양동,1215,0001,42210,10800,1,조양주공2,2,12,42210-55,49.62,1215-1,42210,7,,
96,,"27,000",1996,2017,소평로,00162,00000,42210,02,0,3223006,조양동,1499,0000,42210,10800,1,부영3,2,13,42210-43,166.535,1499,42210,13,,
97,,"11,500",2001,2017,청대로,00022,00007,42210,00,0,2223002,조양동,1294,0023,42210,10800,1,성호,2,13,42210-56,49.65,1294-23,42210,13,,
98,,"11,500",1998,2017,온정로,00024,00000,42210,01,0,3223011,조양동,1215,0001,42210,10800,1,조양주공2,2,13,42210-55,49.62,1215-1,42210,14,,
99,,"14,385",1998,2017,온정로,00006,00000,42210,01,0,3223011,조양동,1217,0001,42210,10800,1,조양1주공,2,13,42210-44,59.99,1217-1,42210,12,,
100,,"13,000",1998,2017,온정로,00006,00000,42210,01,0,3223011,조양동,1217,0001,42210,10800,1,조양1주공,2,14,42210-44,59.99,1217-1,42210,4,,
101,,"11,600",1998,2017,조양로142번길,00006,00000,42210,01,0,4469207,조양동,1540,0001,42210,10800,1,부영2,2,14,42210-60,49.92,1540-1,42210,5,,
102,,"14,000",1998,2017,온정로,00006,00000,42210,01,0,3223011,조양동,1217,0001,42210,10800,1,조양1주공,2,14,42210-44,59.99,1217-1,42210,14,,
103,,"10,700",1995,2017,청대로204번길,00040,00000,42210,01,0,4469256,조양동,1501,0000,42210,10800,1,부영5,2,15,42210-57,50,1501,42210,4,,
104,,"10,700",1995,2017,조양로142번길,00013,00000,42210,01,0,4469207,조양동,1505,0000,42210,10800,1,부영9,2,15,42210-59,50,1505,42210,3,,
105,,"10,750",1995,2017,조양로,00163,00000,42210,01,0,3223015,조양동,1502,0000,42210,10800,1,부영6,2,15,42210-58,50,1502,42210,7,,
106,,"11,500",2001,2017,청대로,00022,00007,42210,00,0,2223002,조양동,1294,0023,42210,10800,1,성호,2,16,42210-56,49.65,1294-23,42210,10,,
107,,"7,000",1989,2017,동해대로,03933,00006,42210,02,0,2000023,조양동,1292,0001,42210,10800,1,동명,2,20,42210-42,39.45,1292-1,42210,4,,
108,,"11,500",1995,2017,청대로204번길,00040,00000,42210,01,0,4469256,조양동,1501,0000,42210,10800,1,부영5,2,20,42210-57,50,1501,42210,4,,
109,,"11,300",1995,2017,청대로204번길,00040,00000,42210,01,0,4469256,조양동,1501,0000,42210,10800,1,부영5,2,20,42210-57,50,1501,42210,3,,
110,,"20,000",1996,2017,소평로,00162,00000,42210,02,0,3223006,조양동,1499,0000,42210,10800,1,부영3,2,20,42210-43,84.88,1499,42210,13,,
111,,"12,500",1998,2017,온정로,00006,00000,42210,01,0,3223011,조양동,1217,0001,42210,10800,1,조양1주공,2,20,42210-44,59.99,1217-1,42210,8,,
112,,"21,000",2015,2017,온정로1길,00030,00000,42210,01,0,4469181,조양동,1569,0000,42210,10800,1,속초조양양우내안애아파트,2,21,42210-159,59.7891,1569,42210,8,,
113,,"11,500",1998,2017,온정로,00024,00000,42210,01,0,3223011,조양동,1215,0001,42210,10800,1,조양주공2,2,22,42210-55,49.62,1215-1,42210,13,,
114,,"12,000",1998,2017,온정로,00024,00000,42210,01,0,3223011,조양동,1215,0001,42210,10800,1,조양주공2,2,23,42210-55,49.62,1215-1,42210,6,,
115,,"10,500",1998,2017,온정로,00024,00000,42210,01,0,3223011,조양동,1215,0001,42210,10800,1,조양주공2,2,24,42210-55,49.62,1215-1,42210,2,,
116,,"8,000",1990,2017,조양로22번길,00004,00000,42210,01,0,4469209,조양동,1377,0010,42210,10800,1,진덕설악,2,25,42210-45,46.04,1377-10,42210,2,,
117,,"12,000",2001,2017,청대로,00008,00000,42210,02,0,2223002,조양동,1294,0023,42210,10800,1,성호,2,27,42210-56,59.76,1294-23,42210,13,,
118,,"11,500",1995,2017,청대로204번길,00040,00000,42210,01,0,4469256,조양동,1501,0000,42210,10800,1,부영5,2,27,42210-57,50,1501,42210,14,,
119,,"8,500",1995,2017,청대로204번길,00040,00000,42210,01,0,4469256,조양동,1501,0000,42210,10800,1,부영5,2,27,42210-57,40,1501,42210,1,,
120,,"12,500",2001,2017,청대로,00022,00007,42210,00,0,2223002,조양동,1294,0023,42210,10800,1,성호,2,28,42210-56,59.76,1294-23,42210,13,,
