,0,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부
35,,"6,800",2008,2017,돈달로,00199,00000,47280,02,0,3312006,흥덕동,0631,0001,47280,10300,1,푸른숲,10,16,47280-177,48.31,631-1,47280,10,,
36,,"21,300",2011,2017,흥덕4길,00015,00000,47280,00,0,4736787,흥덕동,0332,0003,47280,10300,1,건영웰스파크102동,10,17,47280-214,84.97,332-3,47280,7,,
37,,"23,700",2011,2017,호서로,00101,00000,47280,03,0,3312031,흥덕동,0314,0004,47280,10300,1,건영웰스파크,10,23,47280-224,84.52,314-4,47280,9,,
38,,"10,600",1994,2017,흥덕4길,00035,00000,47280,02,0,4736787,흥덕동,0337,0021,47280,10300,1,주은우방,10,24,47280-11,68.075,337-21,47280,9,,
39,,"10,000",1994,2017,흥덕4길,00035,00000,47280,02,0,4736787,흥덕동,0337,0021,47280,10300,1,주은우방,10,25,47280-11,68.075,337-21,47280,4,,
40,,"8,100",2008,2017,돈달로,00199,00000,47280,02,0,3312006,흥덕동,0631,0001,47280,10300,1,푸른숲,10,26,47280-177,59.97,631-1,47280,8,,
41,,"28,500",2014,2017,당교6길,00025,00000,47280,01,0,4736140,모전동,1150,0000,47280,11000,1,문경코아루,10,2,47280-257,84.98,1150,47280,10,,
42,,"24,300",2014,2017,당교6길,00025,00000,47280,01,0,4736140,모전동,1150,0000,47280,11000,1,문경코아루,10,9,47280-257,73.768,1150,47280,3,,
43,,"29,500",2014,2017,당교6길,00025,00000,47280,01,0,4736140,모전동,1150,0000,47280,11000,1,문경코아루,10,10,47280-257,84.98,1150,47280,13,,
44,,"13,800",2002,2017,양지4길,00014,00000,47280,00,0,4736457,모전동,0660,0000,47280,11000,1,대원양지마을,10,11,47280-34,59.9781,660,47280,1,,
45,,"18,000",2004,2017,매봉4길,00009,00000,47280,01,0,4736201,모전동,0868,0000,47280,11000,1,문경영풍마드레빌,10,11,47280-41,59.9916,868,47280,3,,
46,,"12,250",1995,2017,매봉4길,00025,00000,47280,01,0,4736201,모전동,0870,0000,47280,11000,1,모전주공101동102동,10,19,47280-21,59.97,870,47280,15,,
47,,"11,000",1998,2017,매봉1길,00035,00000,47280,01,0,4736198,모전동,0908,0000,47280,11000,1,주공매봉마을(1단지)201-206동,10,22,47280-27,49.76,908,47280,9,,
48,,"14,000",1998,2017,매봉1길,00035,00000,47280,01,0,4736198,모전동,0908,0000,47280,11000,1,주공매봉마을(1단지)201-206동,10,23,47280-27,59.47,908,47280,17,,
49,,"12,300",1992,2017,새동네길,00013,00000,47280,00,0,4736348,모전동,0105,0001,47280,11000,1,무지개1,10,24,47280-22,84.94,105-1,47280,3,,
50,,"20,900",2002,2017,양지4길,00014,00000,47280,00,0,4736457,모전동,0660,0000,47280,11000,1,대원양지마을,10,25,47280-34,84.9086,660,47280,3,,
51,,"19,800",1995,2017,시청3길,00010,00000,47280,00,0,4736399,모전동,0264,0001,47280,11000,1,현대,10,26,47280-30,84.935,264-1,47280,9,,
52,,"15,950",2008,2017,남부4길,00013,00000,47280,01,0,4736106,모전동,0067,0000,47280,11000,1,장원하이드파크,10,27,47280-178,84.73,67,47280,5,,
53,,"24,800",2014,2017,당교6길,00025,00000,47280,01,0,4736140,모전동,1150,0000,47280,11000,1,문경코아루,10,28,47280-257,73.768,1150,47280,11,,
54,,"23,200",2008,2017,여중1길,00030,00000,47280,01,0,4736463,모전동,0949,0000,47280,11000,1,신원아침도시,10,29,47280-183,84.9746,949,47280,5,,
55,,"26,000",2004,2017,매봉4길,00009,00000,47280,01,0,4736201,모전동,0868,0000,47280,11000,1,문경영풍마드레빌,10,30,47280-41,84.8934,868,47280,15,,
