,0,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부
35,,"7,000",2000,2017,비호산로,00005,00000,44710,01,0,3257023,금산읍 상리,0274,0000,44710,25024,1,주공1차,11,15,44710-10,39.51,274,44710,15,,
36,,"7,100",1997,2017,비호산로,00057,00000,44710,01,0,3257023,금산읍 상리,0306,0008,44710,25024,1,삼호,11,20,44710-24,49.8,306-8,44710,8,,
37,,"8,600",2000,2017,비호산로,00005,00000,44710,01,0,3257023,금산읍 상리,0274,0000,44710,25024,1,주공1차,11,22,44710-10,49.71,274,44710,12,,
38,,"9,000",2000,2017,비호산로,00005,00000,44710,01,0,3257023,금산읍 상리,0274,0000,44710,25024,1,주공1차,11,22,44710-10,49.71,274,44710,2,,
39,,"14,000",2000,2017,비호산로,00005,00000,44710,01,0,3257023,금산읍 상리,0274,0000,44710,25024,1,주공1차,11,24,44710-10,59.91,274,44710,7,,
40,,"9,300",2000,2017,비호산로,00005,00000,44710,01,0,3257023,금산읍 상리,0274,0000,44710,25024,1,주공1차,11,24,44710-10,49.71,274,44710,15,,
41,,"10,700",2000,2017,비호산로,00005,00000,44710,01,0,3257023,금산읍 상리,0274,0000,44710,25024,1,주공1차,11,28,44710-10,49.34,274,44710,12,,
42,,"9,200",2000,2017,비호산로,00005,00000,44710,01,0,3257023,금산읍 상리,0274,0000,44710,25024,1,주공1차,11,30,44710-10,49.34,274,44710,8,,
43,,"22,000",2015,2017,사직로,00150,00000,44710,01,0,3257063,금산읍 아인리,0630,0000,44710,25025,1,대원칸타빌아파트,11,10,44710-171,84.8,630,44710,18,,
44,,"24,000",2015,2017,사직로,00150,00000,44710,01,0,3257063,금산읍 아인리,0630,0000,44710,25025,1,대원칸타빌아파트,11,12,44710-171,84.8,630,44710,6,,
45,,"18,500",2015,2017,사직로,00150,00000,44710,01,0,3257063,금산읍 아인리,0630,0000,44710,25025,1,대원칸타빌아파트,11,13,44710-171,59.77,630,44710,2,,
46,,"19,800",2016,2017,오리정로,00047,00000,44710,00,0,3257039,금산읍 아인리,0005,0000,44710,25025,1,렉시움,11,13,44710-173,84.677,5,44710,2,,
47,,"24,800",2015,2017,사직로,00150,00000,44710,01,0,3257063,금산읍 아인리,0630,0000,44710,25025,1,대원칸타빌아파트,11,20,44710-171,84.8,630,44710,8,,
48,,"5,500",1987,2017,하마전로,00057,00000,44710,01,0,3257054,추부면 마전리,0391,0000,44710,39023,1,대한,11,15,44710-15,65.25,391,44710,1,,
49,,"3,600",1998,2017,하마전로,00048,00000,44710,01,0,3257054,추부면 마전리,0425,0006,44710,39023,1,신원,11,16,44710-27,35.1,425-6,44710,4,,
50,,"5,300",1998,2017,하마전로,00048,00000,44710,01,0,3257054,추부면 마전리,0425,0006,44710,39023,1,신원,11,26,44710-27,42.3,425-6,44710,14,,
