,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부
20,"112,300",2015,2017,백범로,00152,00000,11440,01,,3005016,공덕동,0476,0000,11440,10200,1,공덕파크자이,1,11,11440-5530,121.4551,476,11440,20,,
21,"56,800",2005,2017,마포대로11길,00050,00000,11440,01,0,4139137,공덕동,0464,0000,11440,10200,1,래미안공덕4차,1,11,11440-3934,59.9,464,11440,9,,
22,"70,500",2004,2017,마포대로20길,00026,00000,11440,02,0,4139152,공덕동,0043,0000,11440,10200,1,공덕2삼성래미안,1,12,11440-7,114.87,43,11440,20,,
23,"54,700",1999,2017,마포대로,00115,00008,11440,02,0,2113001,공덕동,0371,0000,11440,10200,1,공덕1삼성래미안,1,14,11440-4,59.74,371,11440,12,,
24,"46,000",1989,2017,마포대로11길,00073,00000,11440,01,0,4139137,공덕동,0370,0009,11440,10200,1,공덕현대,1,16,11440-126,84.61,370-9,11440,12,,
25,"64,500",2004,2017,마포대로7길,00022,00000,11440,01,0,4139169,공덕동,0457,0000,11440,10200,1,공덕3삼성래미안,1,21,11440-175,59.97,457,11440,20,,
26,"90,000",2009,2017,백범로,00230,00000,11440,02,0,3005016,신공덕동,0170,0000,11440,10300,1,브라운스톤공덕,1,4,11440-4551,114.74,170,11440,2,,
27,"58,000",2000,2017,만리재로,00074,00000,11440,03,0,3101016,신공덕동,0159,0000,11440,10300,1,신공덕래미안2차,1,6,11440-8,84.73,159,11440,3,,
28,"86,500",2011,2017,백범로,00202,00000,11440,02,0,3005016,신공덕동,0171,0000,11440,10300,1,kcc웰츠,1,12,11440-4876,118.64,171,11440,9,,
29,"75,500",2011,2017,백범로,00205,00000,11440,02,0,3005016,신공덕동,0172,0000,11440,10300,1,펜트라우스,1,14,11440-4887,84.95,172,11440,15,,
30,"89,000",2011,2017,백범로,00205,00000,11440,02,0,3005016,신공덕동,0172,0000,11440,10300,1,펜트라우스,1,14,11440-4887,115.04,172,11440,11,,
31,"68,300",2011,2017,백범로,00205,00000,11440,02,0,3005016,신공덕동,0172,0000,11440,10300,1,펜트라우스,1,16,11440-4887,84.95,172,11440,2,,
32,"55,100",2003,2017,만리재로,00060,00000,11440,03,0,3101016,신공덕동,0161,0000,11440,10300,1,신공덕래미안3차,1,18,11440-10,59.96,161,11440,19,,
33,"91,500",2009,2017,백범로,00230,00000,11440,02,0,3005016,신공덕동,0170,0000,11440,10300,1,브라운스톤공덕,1,18,11440-4551,114.74,170,11440,11,,
34,"67,000",2009,2017,백범로,00230,00000,11440,02,0,3005016,신공덕동,0170,0000,11440,10300,1,브라운스톤공덕,1,19,11440-4551,59.89,170,11440,23,,
35,"78,000",2011,2017,백범로,00212,00000,11440,02,0,3005016,신공덕동,0173,0000,11440,10300,1,대우월드마크마포,1,21,11440-5003,96.54,173,11440,14,,
36,"29,400",2005,2017,백범로,00199,00000,11440,02,0,3005016,신공덕동,0167,0000,11440,10300,1,대우메트로디오빌,1,31,11440-4071,34.39,167,11440,21,,
37,"49,000",2000,2017,새창로8길,00072,00000,11440,01,0,4139275,도화동,0353,0000,11440,10400,1,현대홈타운,1,4,11440-19,84.95,353,11440,2,,
38,"53,700",2004,2017,마포대로,00033,00000,11440,03,0,2113001,도화동,0555,0000,11440,10400,1,한화오벨리스크,1,5,11440-177,82.14,555,11440,29,,
39,"57,500",1996,2017,새창로,00052,00000,11440,01,0,3005018,도화동,0357,0000,11440,10400,1,도화동현대,1,7,11440-12,128.26,357,11440,2,,
40,"53,900",2010,2017,도화4길,00041,00000,11440,01,0,4139064,도화동,0564,0000,11440,10400,1,마포동원베네스트,1,7,11440-4611,58.65,564,11440,9,,
41,"53,000",2000,2017,새창로8길,00072,00000,11440,01,0,4139275,도화동,0353,0000,11440,10400,1,현대홈타운,1,7,11440-19,84.95,353,11440,12,,
42,"59,500",1997,2017,도화길,00028,00000,11440,00,,4139065,도화동,0550,0000,11440,10400,1,삼성,1,9,11440-15,72.185,550,11440,4,,
43,"41,900",1991,2017,삼개로,00038,00000,11440,01,0,3005017,도화동,0082,0000,11440,10400,1,우성,1,10,11440-17,54.72,82,11440,14,,
44,"59,700",1997,2017,도화길,00028,00000,11440,00,,4139065,도화동,0550,0000,11440,10400,1,삼성,1,16,11440-15,72.185,550,11440,5,,
45,"54,000",1991,2017,삼개로,00033,00000,11440,00,,3005017,도화동,0082,0000,11440,10400,1,우성,1,21,11440-17,79.97,82,11440,12,,
46,"57,800",2006,2017,마포대로,00053,00000,11440,03,0,2113001,도화동,0559,0000,11440,10400,1,마포트라팰리스,1,22,11440-3993,84.02,559,11440,3,,
47,"42,500",1991,2017,삼개로,00038,00000,11440,01,0,3005017,도화동,0082,0000,11440,10400,1,우성,1,25,11440-17,54.72,82,11440,12,,
48,"57,000",2006,2017,마포대로,00053,00000,11440,03,0,2113001,도화동,0559,0000,11440,10400,1,마포트라팰리스,1,25,11440-3993,84.02,559,11440,5,,
49,"56,500",2000,2017,새창로8길,00072,00000,11440,01,0,4139275,도화동,0353,0000,11440,10400,1,현대홈타운,1,31,11440-19,84.95,353,11440,16,,
50,"87,600",2015,2017,토정로31길,00023,00000,11440,01,0,4139597,용강동,0502,0000,11440,10500,1,래미안마포리버웰,1,7,11440-5455,84.99,502,11440,5,,
51,"94,000",2015,2017,토정로31길,00023,00000,11440,01,0,4139597,용강동,0502,0000,11440,10500,1,래미안마포리버웰,1,7,11440-5455,84.97,502,11440,12,,
52,"89,000",2015,2017,토정로31길,00023,00000,11440,01,0,4139597,용강동,0502,0000,11440,10500,1,래미안마포리버웰,1,14,11440-5455,84.98,502,11440,4,,
53,"45,000",1997,2017,토정로32길,00011,00000,11440,00,,4139598,토정동,0138,0000,11440,10600,1,한강삼성,1,18,11440-26,59.76,138,11440,3,,
54,"13,000",2012,2017,마포대로4나길,00071,00000,11440,02,0,4139165,마포동,0449,0000,11440,10700,1,비체힐리버뷰,1,6,11440-5145,16.6071,449,11440,5,,
55,"41,000",2000,2017,마포대로4라길,00030,00000,11440,02,0,4139167,마포동,0253,0000,11440,10700,1,마포쌍용황금아파트,1,14,11440-30,59.9,253,11440,3,,
56,"84,500",2014,2017,서강대길,00040,00000,11440,01,0,4139681,대흥동,0804,0000,11440,10800,1,마포자이2차,1,5,11440-5348,84.44,804,11440,18,,
57,"50,500",1999,2017,독막로,00266,00000,11440,02,0,3113005,대흥동,0660,0000,11440,10800,1,마포태영,1,13,11440-32,59.4,660,11440,15,,
58,"20,800",2014,2017,신촌로,00160,00000,11440,02,0,3005057,대흥동,0012,0041,11440,10800,1,서희스타힐스,1,13,11440-5381,12.85,12-41,11440,4,,
59,"49,000",1999,2017,독막로,00266,00000,11440,02,0,3113005,대흥동,0660,0000,11440,10800,1,마포태영,1,14,11440-32,59.4,660,11440,9,,
60,"82,000",2014,2017,서강대길,00040,00000,11440,01,0,4139681,대흥동,0804,0000,11440,10800,1,마포자이2차,1,20,11440-5348,84.95,804,11440,13,,
61,"36,500",1997,2017,숭문길,00106,00000,11440,02,0,4139379,염리동,0515,0001,11440,10900,1,상록,1,4,11440-33,58.71,515-1,11440,20,,
62,"52,500",2001,2017,백범로25길,00063,00000,11440,00,,4139235,염리동,0520,0000,11440,10900,1,염리삼성래미안,1,5,11440-34,84.96,520,11440,1,,
63,"94,500",2003,2017,독막로42길,00002,00000,11440,01,0,4139092,염리동,0521,0000,11440,10900,1,마포자이,1,7,11440-147,113.803,521,11440,13,,
64,"46,300",2001,2017,백범로25길,00063,00000,11440,00,,4139235,염리동,0520,0000,11440,10900,1,염리삼성래미안,1,10,11440-34,59.52,520,11440,8,,
65,"36,700",1997,2017,숭문길,00106,00000,11440,02,0,4139379,염리동,0515,0001,11440,10900,1,상록,1,12,11440-33,57.88,515-1,11440,14,,
66,"79,200",2003,2017,독막로42길,00002,00000,11440,01,0,4139092,염리동,0521,0000,11440,10900,1,마포자이,1,13,11440-147,84.692,521,11440,17,,
67,"80,000",2003,2017,독막로42길,00002,00000,11440,01,0,4139092,염리동,0521,0000,11440,10900,1,마포자이,1,14,11440-147,113.803,521,11440,1,,
68,"76,500",2003,2017,독막로42길,00002,00000,11440,01,0,4139092,염리동,0521,0000,11440,10900,1,마포자이,1,18,11440-147,84.692,521,11440,2,,
69,"46,850",2001,2017,백범로25길,00063,00000,11440,00,,4139235,염리동,0520,0000,11440,10900,1,염리삼성래미안,1,19,11440-34,59.76,520,11440,13,,
70,"90,000",2003,2017,독막로42길,00002,00000,11440,01,0,4139092,염리동,0521,0000,11440,10900,1,마포자이,1,21,11440-147,113.803,521,11440,7,,
71,"28,200",2004,2017,신촌로,00150,00000,11440,04,0,3005057,노고산동,0001,0003,11440,11000,1,신촌포스빌,1,3,11440-180,32.34,1-3,11440,5,,
72,"25,800",2004,2017,신촌로,00150,00000,11440,04,0,3005057,노고산동,0001,0003,11440,11000,1,신촌포스빌,1,14,11440-180,29.03,1-3,11440,9,,
73,"59,000",2007,2017,신수로,00081,00000,11440,01,0,3113013,신수동,0456,0000,11440,11100,1,마포경남아너스빌,1,2,11440-4078,84.95,456,11440,4,,
74,"46,000",1997,2017,신수로,00107,00000,11440,00,,3113013,신수동,0450,0000,11440,11100,1,신촌삼익,1,10,11440-40,59.85,450,11440,4,,
75,"45,000",1997,2017,신수로,00107,00000,11440,00,,3113013,신수동,0450,0000,11440,11100,1,신촌삼익,1,10,11440-40,59.85,450,11440,12,,
76,"48,700",1998,2017,독막로28길,00007,00000,11440,01,0,4139081,신수동,0190,0000,11440,11100,1,신수동성원,1,14,11440-39,84.96,190,11440,9,,
77,"58,000",1997,2017,신수로,00107,00000,11440,00,,3113013,신수동,0450,0000,11440,11100,1,신촌삼익,1,23,11440-40,84.85,450,11440,23,,
78,"44,600",1998,2017,독막로28길,00007,00000,11440,01,0,4139081,신수동,0190,0000,11440,11100,1,신수동성원,1,26,11440-39,59.76,190,11440,11,,
79,"45,300",1999,2017,신수로3길,00023,00000,11440,01,0,4139383,현석동,0220,0000,11440,11200,1,밤섬힐스테이트,1,9,11440-42,59.4,220,11440,22,,
80,"84,800",2004,2017,신수로,00015,00000,11440,02,0,3113013,현석동,0222,0000,11440,11200,1,강변힐스테이트,1,9,11440-151,114.99,222,11440,11,,
81,"78,000",2004,2017,신수로,00015,00000,11440,02,0,3113013,현석동,0222,0000,11440,11200,1,강변힐스테이트,1,12,11440-151,114.99,222,11440,11,,
82,"77,000",1999,2017,신수로3길,00023,00000,11440,01,0,4139383,현석동,0220,0000,11440,11200,1,밤섬힐스테이트,1,14,11440-42,114.81,220,11440,13,,
83,"78,000",1999,2017,신수로3길,00023,00000,11440,01,0,4139383,현석동,0220,0000,11440,11200,1,밤섬힐스테이트,1,17,11440-42,114.81,220,11440,9,,
84,"105,000",2016,2017,토정로18길,00011,00000,11440,02,0,4139587,현석동,0225,0000,11440,11200,1,래미안 웰스트림,1,24,11440-5559,84.9,225,11440,18,,
85,"54,000",1998,2017,서강로,00095,00000,11440,03,0,3113010,창전동,0437,0000,11440,11400,1,창전래미안,1,5,11440-47,84.93,437,11440,5,,
86,"55,000",2007,2017,창전로,00045,00000,11440,03,0,3113021,창전동,0442,0000,11440,11400,1,서강오벨리스크스위트,1,17,11440-4083,84.96,442,11440,2,,
87,"71,000",2007,2017,독막로,00145,00000,11440,06,0,3113005,창전동,0444,0000,11440,11400,1,서강예가,1,25,11440-4156,84.988,444,11440,11,,
88,"88,500",2014,2017,독막로20나길,00022,00000,11440,01,0,4139074,상수동,0402,0000,11440,11500,1,래미안밤섬리베뉴 Ⅰ,1,17,11440-5428,84.99,402,11440,7,,
89,"115,000",2003,2017,토정로11길,00039,00000,11440,01,0,4139580,상수동,0353,0004,11440,11500,1,밤섬리오팰리스,1,24,11440-134,232.36,353-4,11440,3,,
90,"142,000",2010,2017,토정로,00158,00000,11440,07,0,3113023,하중동,0101,0000,11440,11600,1,한강밤섬자이,1,17,11440-4715,168.63,101,11440,13,,
91,"143,000",2010,2017,토정로,00158,00000,11440,07,0,3113023,하중동,0101,0000,11440,11600,1,한강밤섬자이,1,18,11440-4715,138.08,101,11440,16,,
92,"61,100",1999,2017,창전로,00026,00000,11440,04,0,3113021,신정동,0030,0000,11440,11700,1,서강GS,1,3,11440-51,84.97,30,11440,10,,
93,"46,500",1999,2017,창전로,00026,00000,11440,04,0,3113021,신정동,0030,0000,11440,11700,1,서강GS,1,21,11440-51,59.98,30,11440,19,,
94,"24,400",2005,2017,월드컵북로5나길,00018,00000,11440,01,0,4139554,서교동,0487,0000,11440,12000,1,대우미래사랑,1,7,11440-3901,34.29,487,11440,2,,
95,"24,450",2005,2017,월드컵북로5나길,00018,00000,11440,01,0,4139554,서교동,0487,0000,11440,12000,1,대우미래사랑,1,7,11440-3901,34.29,487,11440,7,,
96,"135,000",2012,2017,양화로,00045,00000,11440,01,0,3113014,서교동,0490,0000,11440,12000,1,메세나폴리스,1,12,11440-5097,142.034,490,11440,12,,
97,"43,000",2005,2017,월드컵북로5나길,00018,00000,11440,01,0,4139554,서교동,0487,0000,11440,12000,1,대우미래사랑,1,21,11440-3901,68.03,487,11440,9,,
98,"138,000",2012,2017,양화로,00045,00000,11440,01,0,3113014,서교동,0490,0000,11440,12000,1,메세나폴리스,1,22,11440-5097,122.867,490,11440,26,,
99,"120,000",2012,2017,양화로,00045,00000,11440,01,0,3113014,서교동,0490,0000,11440,12000,1,메세나폴리스,1,25,11440-5097,122.867,490,11440,6,,
100,"162,639",2012,2017,양화로,00045,00000,11440,01,0,3113014,서교동,0490,0000,11440,12000,1,메세나폴리스,1,26,11440-5097,148.981,490,11440,27,,
101,"65,000",2005,2017,희우정로,00015,00000,11440,01,0,3113028,합정동,0469,0000,11440,12200,1,한국프라우드,1,5,11440-3903,84.9747,469,11440,12,,
102,"50,000",2004,2017,양화로1길,00038,00000,11440,01,0,4139426,합정동,0389,0016,11440,12200,1,대운행복,1,29,11440-218,77.19,389-16,11440,3,,
103,"49,000",2001,2017,희우정로,00120,00000,11440,02,0,3113028,망원동,0418,0005,11440,12300,1,크라운빌,1,4,11440-79,99.86,418-5,11440,4,,
104,"47,500",2004,2017,방울내로,00031,00000,11440,01,0,3113008,망원동,0509,0000,11440,12300,1,휴먼빌,1,4,11440-204,59.943,509,11440,11,,
105,"37,500",1998,2017,월드컵로25길,00125,00000,11440,01,0,4139495,망원동,0420,0000,11440,12300,1,성원1,1,9,11440-128,59.4,420,11440,16,,
106,"39,500",2005,2017,망원로,00019,00000,11440,01,0,3113006,망원동,0419,0003,11440,12300,1,참존1차(419-3),1,10,11440-3936,73.38,419-3,11440,5,,
107,"43,900",2000,2017,월드컵로31길,00103,00000,11440,00,,4139503,망원동,0491,0000,11440,12300,1,대상3,1,14,11440-69,84.9,491,11440,10,,
108,"36,500",1996,2017,망원로11길,00038,00000,11440,01,0,4139198,망원동,0478,0027,11440,12300,1,미원1,1,14,11440-74,58.98,478-27,11440,5,,
109,"58,000",2009,2017,월드컵로25길,00026,00000,11440,01,0,4139495,망원동,0517,0000,11440,12300,1,영화블렌하임,1,16,11440-4686,103.86,517,11440,2,,
110,"56,500",2002,2017,망원로2길,00103,00000,11440,01,0,4139200,망원동,0496,0000,11440,12300,1,대림1,1,19,11440-88,84.96,496,11440,7,,
111,"32,500",2004,2017,방울내로11길,00181,00000,11440,01,0,4139214,망원동,0463,0002,11440,12300,1,동보프리미아,1,24,11440-217,63.02,463-2,11440,5,,
112,"55,500",2003,2017,연남로,00052,00000,11440,02,0,3113016,연남동,0573,0000,11440,12400,1,코오롱,1,7,11440-146,84.936,573,11440,3,,
113,"25,500",1970,2017,성미산로23길,00054,00000,11440,01,0,4139314,연남동,0244,0015,11440,12400,1,새마을,1,10,11440-96,41.65,244-15,11440,3,,
114,"45,000",2003,2017,성미산로23길,00004,00000,11440,01,0,4139314,연남동,0249,0012,11440,12400,1,노블레스(249-12),1,12,11440-161,85.04,249-12,11440,2,,
115,"39,000",2002,2017,성미산로23안길,00008,00000,11440,01,0,4139315,연남동,0246,0001,11440,12400,1,노블레스빌(246-1),1,16,11440-99,66.46,246-1,11440,7,,
116,"24,000",2004,2017,연남로5길,00044,00000,11440,01,0,4139445,연남동,0493,0027,11440,12400,1,홍익하이빌,1,25,11440-209,44.46,493-27,11440,4,,
117,"27,500",2004,2017,연남로5길,00044,00000,11440,01,0,4139445,연남동,0493,0027,11440,12400,1,홍익하이빌,1,25,11440-209,57.06,493-27,11440,4,,
118,"39,000",1995,2017,동교로39길,00011,00000,11440,01,0,4139120,연남동,0259,0001,11440,12400,1,대명,1,26,11440-94,55.24,259-1,11440,8,,
119,"53,300",2004,2017,월드컵북로30길,00009,00022,11440,01,0,4139530,성산동,0601,0000,11440,12500,1,성산월드타운대림,1,3,11440-118,84.689,601,11440,18,,
120,"34,000",2002,2017,월드컵로26길,00021,00000,11440,01,0,4139496,성산동,0254,0028,11440,12500,1,그레이스,1,4,11440-115,82.01,254-28,11440,4,,
121,"32,000",2004,2017,새터산5길,00017,00000,11440,01,0,4139284,성산동,0199,0053,11440,12500,1,한림101동,1,9,11440-212,80.58,199-53,11440,6,,
122,"50,500",1986,2017,월드컵북로,00235,00000,11440,04,0,3113019,성산동,0446,0000,11440,12500,1,성산시영(유원),1,14,11440-109,59.43,446,11440,2,,
123,"42,500",1999,2017,모래내로3길,00004,00000,11440,01,0,4139209,성산동,0597,0000,11440,12500,1,성산동성,1,16,11440-107,84.97,597,11440,4,,
124,"39,800",1986,2017,월드컵북로,00260,00000,11440,04,0,3113019,성산동,0446,0000,11440,12500,1,성산시영(대우),1,19,11440-169,50.03,446,11440,7,,
125,"35,500",2004,2017,새터산5길,00017,00000,11440,01,0,4139284,성산동,0199,0053,11440,12500,1,한림101동,1,19,11440-212,71.44,199-53,11440,3,,
126,"48,000",2013,2017,월드컵로26길,00033,00000,11440,01,0,4139496,성산동,0249,0012,11440,12500,1,반트,1,20,11440-5176,74.46,249-12,11440,6,,
127,"41,500",1986,2017,월드컵북로,00260,00000,11440,04,0,3113019,성산동,0446,0000,11440,12500,1,성산시영(대우),1,21,11440-169,50.03,446,11440,11,,
128,"50,800",1986,2017,월드컵북로,00235,00000,11440,04,0,3113019,성산동,0446,0000,11440,12500,1,성산시영(유원),1,24,11440-109,59.43,446,11440,9,,
129,"40,000",1986,2017,월드컵북로,00260,00000,11440,04,0,3113019,성산동,0446,0000,11440,12500,1,성산시영(대우),1,24,11440-169,50.03,446,11440,2,,
130,"33,000",2003,2017,성암로,00133,00000,11440,02,0,3113012,중동,0058,0039,11440,12600,1,예원,1,9,11440-148,88.26,58-39,11440,5,,
131,"44,000",2002,2017,성암로,00041,00000,11440,02,0,3113012,중동,0393,0000,11440,12600,1,건영월드컵,1,10,11440-125,78.39,393,11440,8,,
132,"25,000",2002,2017,성암로7길,00014,00000,11440,02,0,4139346,중동,0036,0029,11440,12600,1,강림월드타운,1,12,11440-120,79.6,36-29,11440,2,,
133,"60,000",2006,2017,월드컵북로38길,00054,00000,11440,01,0,4139535,중동,0398,0000,11440,12600,1,울트라월드컵(참누리),1,20,11440-3996,84.9572,398,11440,19,,
134,"44,500",2002,2017,성암로,00041,00000,11440,02,0,3113012,중동,0393,0000,11440,12600,1,건영월드컵,1,24,11440-125,78.39,393,11440,2,,
135,"53,000",2003,2017,월드컵북로47길,00046,00000,11440,01,0,4139545,상암동,1637,0000,11440,12700,1,상암월드컵파크2단지,1,5,11440-136,59.92,1637,11440,6,,
136,"35,500",2009,2017,월드컵북로42가길,00011,00000,11440,01,0,4139537,상암동,1618,0000,11440,12700,1,휴먼시아2단지,1,6,11440-4659,36.69,1618,11440,1,,
137,"49,000",2003,2017,월드컵북로47길,00046,00000,11440,01,0,4139545,상암동,1637,0000,11440,12700,1,상암월드컵파크2단지,1,9,11440-136,59.92,1637,11440,1,,
138,"66,500",2009,2017,월드컵북로43길,00011,00000,11440,01,0,4139542,상암동,1630,0000,11440,12700,1,휴먼시아1단지,1,14,11440-4660,84.91,1630,11440,9,,
139,"79,000",2005,2017,상암산로1길,00092,00000,11440,01,0,4139262,상암동,1660,0000,11440,12700,1,상암월드컵파크7단지,1,15,11440-3927,104.77,1660,11440,8,,
140,"67,500",2005,2017,상암산로1길,00092,00000,11440,01,0,4139262,상암동,1660,0000,11440,12700,1,상암월드컵파크7단지,1,16,11440-3927,84.74,1660,11440,6,,
141,"58,500",2010,2017,월드컵북로,00502,00037,11440,06,0,3113019,상암동,1741,0000,11440,12700,1,상암월드컵파크11단지,1,16,11440-4755,84.89,1741,11440,8,,
142,"58,000",2010,2017,월드컵북로,00502,00036,11440,06,0,3113019,상암동,1736,0000,11440,12700,1,상암월드컵파크10단지,1,19,11440-4772,84.66,1736,11440,1,,
143,"75,000",2006,2017,상암산로1길,00024,00000,11440,01,0,4139262,상암동,1655,0000,11440,12700,1,상암월드컵파크4단지,1,23,11440-4038,84.7,1655,11440,16,,
144,"54,000",2003,2017,월드컵북로47길,00046,00000,11440,01,0,4139545,상암동,1637,0000,11440,12700,1,상암월드컵파크2단지,1,31,11440-136,59.92,1637,11440,17,,
145,"72,000",2006,2017,상암산로1길,00024,00000,11440,01,0,4139262,상암동,1655,0000,11440,12700,1,상암월드컵파크4단지,1,31,11440-4038,84.66,1655,11440,14,,
