,0,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부
34,,"29,500",2006,2017,양근로,00119,00000,41830,01,0,3217015,양평읍 양근리,0651,0000,41830,25021,1,에스케이뷰아파트,7,29,41830-269,84.92,651,41830,7,,
35,,"29,000",2009,2017,관문길,00070,00000,41830,01,0,4451115,양평읍 양근리,0654,0000,41830,25021,1,휴먼빌,7,31,41830-299,84.59,654,41830,3,,
36,,"15,400",2003,2017,남북로,00055,00008,41830,01,0,3217007,양평읍 공흥리,0883,0000,41830,25025,1,행복마을(공흥주공),7,3,41830-13,46.2,883,41830,3,,
37,,"23,500",2016,2017,중앙로167번길,00008,00000,41830,01,0,4452255,양평읍 공흥리,0885,0000,41830,25025,1,한신휴플러스,7,18,41830-498,75.8712,885,41830,2,,
38,,"30,500",2010,2017,중앙로167번길,00062,00000,41830,01,0,4452255,양평읍 백안리,0876,0000,41830,25026,1,블루밍2단지,7,8,41830-325,134.8772,876,41830,6,,
39,,"40,000",2010,2017,중앙로167번길,00062,00000,41830,01,0,4452255,양평읍 백안리,0876,0000,41830,25026,1,블루밍2단지,7,16,41830-325,207.202,876,41830,17,,
40,,"31,000",2010,2017,중앙로167번길,00060,00000,41830,01,0,4452255,양평읍 백안리,0875,0000,41830,25026,1,블루밍1단지,7,18,41830-326,134.8772,875,41830,8,,
41,,"25,400",2010,2017,중앙로167번길,00062,00000,41830,01,0,4452255,양평읍 백안리,0876,0000,41830,25026,1,블루밍2단지,7,25,41830-325,119.8672,876,41830,7,,
42,,"22,500",2010,2017,중앙로167번길,00062,00000,41830,01,0,4452255,양평읍 백안리,0876,0000,41830,25026,1,블루밍2단지,7,26,41830-325,101.8463,876,41830,9,,
43,,"23,900",2010,2017,중앙로167번길,00060,00000,41830,01,0,4452255,양평읍 백안리,0875,0000,41830,25026,1,블루밍1단지,7,31,41830-326,84.5947,875,41830,15,,
44,,"22,700",2010,2017,강남로,00921,00000,41830,01,0,3217033,강상면 병산리,1205,0000,41830,31021,1,양평현대성우(1단지),7,1,41830-322,84.987,1205,41830,9,,
45,,"23,500",2010,2017,강남로,00868,00000,41830,01,0,3217033,강상면 병산리,1207,0000,41830,31021,1,양평현대성우(3단지),7,6,41830-324,84.9088,1207,41830,5,,
46,,"23,340",2017,2017,강남로,00922,00000,41830,00,0,3217033,강상면 병산리,1208,0000,41830,31021,1,양평휴먼빌2차,7,7,41830-537,70.9671,1208,41830,12,,
47,,"25,000",2010,2017,강남로,00867,00000,41830,01,0,3217033,강상면 병산리,1206,0000,41830,31021,1,양평현대성우(2단지),7,12,41830-323,104.7088,1206,41830,10,,
48,,"26,200",2010,2017,강남로,00868,00000,41830,01,0,3217033,강상면 병산리,1207,0000,41830,31021,1,양평현대성우(3단지),7,17,41830-324,104.7088,1207,41830,15,,
49,,"27,500",2010,2017,강남로,00921,00000,41830,01,0,3217033,강상면 병산리,1205,0000,41830,31021,1,양평현대성우(1단지),7,18,41830-322,104.7088,1205,41830,11,,
50,,"24,800",2017,2017,강남로,00922,00000,41830,00,0,3217033,강상면 병산리,1208,0000,41830,31021,1,양평휴먼빌2차,7,19,41830-537,70.9671,1208,41830,18,,
51,,"23,400",2010,2017,강남로,00868,00000,41830,01,0,3217033,강상면 병산리,1207,0000,41830,31021,1,양평현대성우(3단지),7,23,41830-324,84.9088,1207,41830,13,,
52,,"23,850",2017,2017,강남로,00922,00000,41830,00,0,3217033,강상면 병산리,1208,0000,41830,31021,1,양평휴먼빌2차,7,31,41830-537,70.9671,1208,41830,9,,
53,,"14,600",1992,2017,양수로152번길,00016,00000,41830,01,0,4451909,양서면 양수리,0567,0001,41830,33021,1,훼미리,7,4,41830-7,65.16,567-1,41830,1,,
54,,"19,000",1992,2017,양수로152번길,00016,00000,41830,01,0,4451909,양서면 양수리,0567,0001,41830,33021,1,훼미리,7,5,41830-7,84.69,567-1,41830,2,,
55,,"15,900",1992,2017,양수로152번길,00016,00000,41830,01,0,4451909,양서면 양수리,0567,0001,41830,33021,1,훼미리,7,22,41830-7,65.16,567-1,41830,3,,
56,,"21,400",2000,2017,두물머리길8번길,00026,00003,41830,01,0,4451354,양서면 양수리,0621,0013,41830,33021,1,삼익,7,25,41830-6,59.895,621-13,41830,10,,
57,,"19,500",1992,2017,양수로152번길,00016,00000,41830,01,0,4451909,양서면 양수리,0567,0001,41830,33021,1,훼미리,7,27,41830-7,84.69,567-1,41830,5,,
58,,"23,000",2016,2017,다문북길,00057,00000,41830,00,0,4451236,용문면 다문리,1052,0000,41830,40024,1,용문코아루,7,30,41830-524,62.74,1052,41830,5,,
