,0,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부
35,,"15,000",1998,2017,세종로,00254,00006,41670,03,0,3214032,교동,0081,0000,41670,10800,1,강남,5,24,41670-11,59.92,81,41670,13,,
36,,"12,500",2000,2017,우암로,00190,00000,41670,04,0,3214047,월송동,0127,0009,41670,10900,1,한성,5,14,41670-22,59.995,127-9,41670,7,,
37,,"17,700",2005,2017,여주남로,00058,00031,41670,01,0,3214040,월송동,0388,0029,41670,10900,1,보광그랑베르,5,23,41670-195,84.903,388-29,41670,2,,
38,,"15,500",2005,2017,여주남로,00058,00031,41670,01,0,3214040,월송동,0388,0029,41670,10900,1,보광그랑베르,5,25,41670-195,61.991,388-29,41670,9,,
39,,"11,000",1991,2017,세종로517번길,00007,00020,41670,01,0,4442239,점봉동,0114,0000,41670,11500,1,인창,5,11,41670-13,84.24,114,41670,2,,
40,,"9,300",2000,2017,세종로,00394,00010,41670,04,0,3214032,점봉동,0430,0006,41670,11500,1,부영 사랑으로,5,12,41670-24,38.651,430-6,41670,2,,
41,,"9,850",2000,2017,세종로,00394,00010,41670,04,0,3214032,점봉동,0430,0006,41670,11500,1,부영 사랑으로,5,25,41670-24,38.651,430-6,41670,10,,
42,,"9,750",2000,2017,세종로,00394,00010,41670,04,0,3214032,점봉동,0430,0006,41670,11500,1,부영 사랑으로,5,30,41670-24,38.651,430-6,41670,3,,
43,,"12,500",2000,2017,세종로,00394,00010,41670,04,0,3214032,점봉동,0430,0006,41670,11500,1,부영 사랑으로,5,31,41670-24,48.906,430-6,41670,5,,
44,,"12,000",2000,2017,세종로,00394,00010,41670,04,0,3214032,점봉동,0430,0006,41670,11500,1,부영 사랑으로,5,31,41670-24,48.906,430-6,41670,6,,
45,,"14,750",2008,2017,점곡길,00010,00003,41670,03,0,4442411,멱곡동,0376,0008,41670,11700,1,정광휴레나,5,2,41670-202,59.9679,376-8,41670,7,,
46,,"18,300",2008,2017,점곡길,00010,00003,41670,03,0,4442411,멱곡동,0376,0008,41670,11700,1,정광휴레나,5,4,41670-202,84.9144,376-8,41670,11,,
47,,"18,800",2008,2017,점곡길,00010,00003,41670,03,0,4442411,멱곡동,0376,0008,41670,11700,1,정광휴레나,5,10,41670-202,84.9144,376-8,41670,4,,
48,,"18,000",2008,2017,점곡길,00010,00003,41670,03,0,4442411,멱곡동,0376,0008,41670,11700,1,정광휴레나,5,19,41670-202,84.9144,376-8,41670,13,,
49,,"9,800",1998,2017,여양로,00341,00010,41670,04,0,3214070,오학동,0100,0005,41670,12100,1,현진에버빌,5,3,41670-29,52.06,100-5,41670,10,,
50,,"30,000",2009,2017,학동2길,00042,00000,41670,01,0,4442481,오학동,0401,0000,41670,12100,1,성일우리미,5,13,41670-206,147.7,401,41670,10,,
51,,"31,000",2009,2017,학동2길,00012,00000,41670,01,0,4442481,오학동,0361,0000,41670,12100,1,신도브래뉴리버뷰,5,15,41670-205,105.268,361,41670,11,,
52,,"19,700",2014,2017,도예로,00083,00036,41670,01,0,3214020,오학동,0408,0000,41670,12100,1,여주오드카운티,5,18,41670-258,59.8584,408,41670,8,,
53,,"23,900",2014,2017,도예로,00083,00036,41670,01,0,3214020,오학동,0408,0000,41670,12100,1,여주오드카운티,5,23,41670-258,84.9978,408,41670,2,,
54,,"20,300",2014,2017,도예로,00083,00036,41670,01,0,3214020,오학동,0408,0000,41670,12100,1,여주오드카운티,5,26,41670-258,59.8584,408,41670,7,,
55,,"8,000",1997,2017,도예로,00035,00000,41670,02,0,3214020,현암동,0188,0001,41670,12200,1,벽산늘푸른,5,4,41670-30,37.52,188-1,41670,17,,
56,,"25,500",2009,2017,도예로,00040,00000,41670,02,0,3214020,현암동,0195,0000,41670,12200,1,이안여주강변,5,5,41670-204,84.83,195,41670,7,,
57,,"7,200",1997,2017,도예로,00035,00000,41670,02,0,3214020,현암동,0188,0001,41670,12200,1,벽산늘푸른,5,10,41670-30,37.52,188-1,41670,2,,
58,,"24,100",2009,2017,도예로,00040,00000,41670,02,0,3214020,현암동,0195,0000,41670,12200,1,이안여주강변,5,16,41670-204,84.83,195,41670,5,,
59,,"24,400",2009,2017,도예로,00040,00000,41670,02,0,3214020,현암동,0195,0000,41670,12200,1,이안여주강변,5,18,41670-204,84.83,195,41670,4,,
60,,"22,000",2009,2017,도예로,00040,00000,41670,02,0,3214020,현암동,0195,0000,41670,12200,1,이안여주강변,5,21,41670-204,84.83,195,41670,4,,
61,,"7,800",1997,2017,현암3길,00029,00000,41670,02,0,4442494,현암동,0177,0023,41670,12200,1,영동,5,22,41670-17,59.47,177-23,41670,5,,
62,,"27,900",2014,2017,도예로,00083,00060,41670,02,0,3214020,현암동,0684,0000,41670,12200,1,e편한세상여주,5,22,41670-282,84.6082,684,41670,13,,
63,,"25,500",2009,2017,도예로,00040,00000,41670,02,0,3214020,현암동,0195,0000,41670,12200,1,이안여주강변,5,22,41670-204,84.98,195,41670,11,,
64,,"24,600",2009,2017,도예로,00040,00000,41670,02,0,3214020,현암동,0195,0000,41670,12200,1,이안여주강변,5,25,41670-204,84.83,195,41670,7,,
65,,"7,500",1997,2017,도예로,00035,00000,41670,02,0,3214020,현암동,0188,0001,41670,12200,1,벽산늘푸른,5,27,41670-30,37.52,188-1,41670,15,,
66,,"30,000",2009,2017,도예로,00040,00000,41670,02,0,3214020,현암동,0195,0000,41670,12200,1,이안여주강변,5,31,41670-204,134.37,195,41670,1,,
67,,"9,000",2008,2017,일신로,00029,00000,41670,01,0,3214052,가남읍 태평리,0268,0003,41670,25021,1,굿모닝타워,5,12,41670-201,56.3909,268-3,41670,2,,
68,,"9,550",2008,2017,일신로,00029,00000,41670,01,0,3214052,가남읍 태평리,0268,0003,41670,25021,1,굿모닝타워,5,19,41670-201,56.3909,268-3,41670,7,,
69,,"9,700",2008,2017,일신로,00029,00000,41670,01,0,3214052,가남읍 태평리,0268,0003,41670,25021,1,굿모닝타워,5,19,41670-201,56.3909,268-3,41670,8,,
70,,"9,500",2008,2017,일신로,00029,00000,41670,01,0,3214052,가남읍 태평리,0268,0003,41670,25021,1,굿모닝타워,5,25,41670-201,56.3909,268-3,41670,5,,
71,,"10,500",1997,2017,경충대로,01472,00034,41670,01,0,2012002,가남읍 신해리,0620,0017,41670,25023,1,동남,5,4,41670-15,59.77,620-17,41670,8,,
72,,"10,050",2000,2017,경충대로,01472,00019,41670,01,0,2012002,가남읍 신해리,0632,0000,41670,25023,1,현진에버빌-1,5,4,41670-26,49.58,632,41670,9,,
73,,"10,400",1997,2017,경충대로,01472,00034,41670,01,0,2012002,가남읍 신해리,0620,0017,41670,25023,1,동남,5,4,41670-15,59.77,620-17,41670,8,,
74,,"5,900",2000,2017,경충대로,01472,00019,41670,01,0,2012002,가남읍 신해리,0632,0000,41670,25023,1,현진에버빌-1,5,10,41670-26,28.03,632,41670,11,,
75,,"6,500",2000,2017,경충대로,01472,00019,41670,01,0,2012002,가남읍 신해리,0632,0000,41670,25023,1,현진에버빌-1,5,18,41670-26,28.03,632,41670,3,,
76,,"10,500",1997,2017,경충대로,01472,00034,41670,01,0,2012002,가남읍 신해리,0620,0017,41670,25023,1,동남,5,19,41670-15,59.77,620-17,41670,10,,
77,,"5,850",2000,2017,경충대로,01472,00019,41670,01,0,2012002,가남읍 신해리,0632,0000,41670,25023,1,현진에버빌-1,5,22,41670-26,28.03,632,41670,11,,
78,,"6,100",2000,2017,경충대로,01472,00019,41670,01,0,2012002,가남읍 신해리,0632,0000,41670,25023,1,현진에버빌-1,5,22,41670-26,28.03,632,41670,8,,
79,,"10,750",1997,2017,경충대로,01472,00034,41670,01,0,2012002,가남읍 신해리,0620,0017,41670,25023,1,동남,5,23,41670-15,59.77,620-17,41670,2,,
80,,"10,300",1997,2017,경충대로,01472,00034,41670,01,0,2012002,가남읍 신해리,0620,0017,41670,25023,1,동남,5,24,41670-15,59.77,620-17,41670,4,,
81,,"9,750",2000,2017,경충대로,01472,00019,41670,01,0,2012002,가남읍 신해리,0632,0000,41670,25023,1,현진에버빌-1,5,24,41670-26,49.58,632,41670,17,,
82,,"5,900",2000,2017,경충대로,01472,00019,41670,01,0,2012002,가남읍 신해리,0632,0000,41670,25023,1,현진에버빌-1,5,24,41670-26,28.03,632,41670,5,,
83,,"5,870",2000,2017,경충대로,01472,00019,41670,01,0,2012002,가남읍 신해리,0632,0000,41670,25023,1,현진에버빌-1,5,24,41670-26,28.03,632,41670,16,,
84,,"6,100",2000,2017,경충대로,01472,00019,41670,01,0,2012002,가남읍 신해리,0632,0000,41670,25023,1,현진에버빌-1,5,25,41670-26,28.03,632,41670,12,,
85,,"15,500",2001,2017,경충대로,01472,00023,41670,01,0,2012002,가남읍 신해리,0620,0008,41670,25023,1,현진에버빌-2,5,26,41670-25,70.845,620-8,41670,15,,
86,,"5,900",2000,2017,경충대로,01472,00019,41670,01,0,2012002,가남읍 신해리,0632,0000,41670,25023,1,현진에버빌-1,5,27,41670-26,28.03,632,41670,14,,
87,,"14,400",2000,2017,경충대로,01472,00019,41670,01,0,2012002,가남읍 신해리,0632,0000,41670,25023,1,현진에버빌-1,5,28,41670-26,59.73,632,41670,12,,
88,,"5,950",2000,2017,경충대로,01472,00019,41670,01,0,2012002,가남읍 신해리,0632,0000,41670,25023,1,현진에버빌-1,5,30,41670-26,28.03,632,41670,12,,
89,,"8,000",1999,2017,경충대로,01162,00020,41670,01,0,2012002,가남읍 심석리,0118,0000,41670,25027,1,세광리치타운(101동-108동),5,2,41670-27,58.74,118,41670,4,,
90,,"8,950",1999,2017,경충대로,01162,00020,41670,01,0,2012002,가남읍 심석리,0118,0000,41670,25027,1,세광리치타운(101동-108동),5,2,41670-27,58.74,118,41670,8,,
91,,"6,832",1999,2017,경충대로,01162,00020,41670,01,0,2012002,가남읍 심석리,0118,0000,41670,25027,1,세광리치타운(101동-108동),5,24,41670-27,58.74,118,41670,6,,
92,,"17,500",2016,2017,마장로,00090,00000,41670,00,0,3214022,능서면 신지리,1184,0000,41670,34033,1,우찬셀레스아파트,5,6,41670-340,68.2814,1184,41670,7,,
