,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부,"1동,2동"
32,"23,200",2004,2017,새꽃로,00010,00000,41480,01,0,3206045,금촌동,1022,0000,41480,10100,1,후곡마을주공6단지,5,6,41480-72,59.56,1022,41480,10,,,
33,"26,500",2004,2017,후곡로,00050,00000,41480,01,0,3206137,금촌동,0992,0000,41480,10100,1,후곡마을뜨란채주공4단지,5,7,41480-70,84.88,992,41480,13,,,
34,"20,500",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),5,8,41480-68,59.99,972,41480,1,,,
35,"16,700",1993,2017,정담길,00090,00000,41480,01,0,4418712,금촌동,0011,0007,41480,10100,1,동문1차아파트101동,5,8,,84.87,11-7,41480,13,,,
36,"28,200",2005,2017,후곡로,00077,00000,41480,01,0,3206137,금촌동,1008,0000,41480,10100,1,풍림아이원(1008-0),5,8,41480-518,98.536,1008,41480,16,,,
37,"26,300",2005,2017,쇠재로,00030,00000,41480,01,0,3206051,금촌동,1019,0000,41480,10100,1,금촌주공7단지(1019-0),5,8,41480-240,84.03,1019,41480,10,,,
38,"26,000",2005,2017,쇠재로,00030,00000,41480,01,0,3206051,금촌동,1019,0000,41480,10100,1,금촌주공7단지(1019-0),5,8,41480-240,84.03,1019,41480,18,,,
39,"26,000",2005,2017,쇠재로,00030,00000,41480,01,0,3206051,금촌동,1019,0000,41480,10100,1,금촌주공7단지(1019-0),5,8,41480-240,84.03,1019,41480,11,,,
40,"21,600",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,5,8,41480-71,59.06,1003,41480,3,,,
41,"20,400",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,5,8,41480-71,59.92,1003,41480,18,,,
42,"26,500",2004,2017,후곡로,00050,00000,41480,01,0,3206137,금촌동,0992,0000,41480,10100,1,후곡마을뜨란채주공4단지,5,8,41480-70,84.87,992,41480,17,,,
43,"22,000",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),5,9,41480-68,59.99,972,41480,16,,,
44,"19,850",2006,2017,금신초교길,00072,00000,41480,01,0,4418069,금촌동,1014,0000,41480,10100,1,한일유앤아이1차(1014-0),5,9,41480-550,74.8794,1014,41480,3,,,
45,"26,200",2005,2017,쇠재로,00030,00000,41480,01,0,3206051,금촌동,1019,0000,41480,10100,1,금촌주공7단지(1019-0),5,9,41480-240,84.8,1019,41480,13,,,
46,"21,000",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,5,9,41480-71,59.06,1003,41480,8,,,
47,"26,500",2004,2017,후곡로,00050,00000,41480,01,0,3206137,금촌동,0992,0000,41480,10100,1,후곡마을뜨란채주공4단지,5,9,41480-70,84.87,992,41480,10,,,
48,"21,850",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),5,9,41480-68,59.99,972,41480,12,,,
49,"21,500",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),5,9,41480-68,59.99,972,41480,17,,,
50,"15,800",1994,2017,한마음2길,00005,00000,41480,01,0,4418852,금촌동,0234,0008,41480,10100,1,두보1(234-8),5,10,41480-15,59.805,234-8,41480,10,,,
51,"16,700",1995,2017,정담길,00085,00008,41480,01,0,4418712,금촌동,0023,0000,41480,10100,1,동문2차아파트301동,5,10,,84.87,23,41480,11,,,
52,"13,900",1993,2017,정담길,00090,00000,41480,01,0,4418712,금촌동,0011,0007,41480,10100,1,동문1차아파트101동,5,10,,59.76,11-7,41480,1,,,
53,"31,900",2005,2017,후곡로,00077,00000,41480,01,0,3206137,금촌동,1008,0000,41480,10100,1,풍림아이원(1008-0),5,10,41480-518,124.0861,1008,41480,2,,,
54,"21,700",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,5,10,41480-71,59.06,1003,41480,12,,,
55,"23,900",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),5,10,41480-68,84.98,972,41480,3,,,
56,"24,500",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),5,10,41480-68,84.98,972,41480,5,,,
57,"14,000",1999,2017,정담길,00123,00000,41480,01,0,4418712,금촌동,0424,0009,41480,10100,1,경신(424-9),5,11,41480-10,59.85,424-9,41480,2,,,
58,"27,200",2004,2017,후곡로,00050,00000,41480,01,0,3206137,금촌동,0992,0000,41480,10100,1,후곡마을뜨란채주공4단지,5,11,41480-70,84.87,992,41480,9,,,
59,"26,500",2004,2017,후곡로,00050,00000,41480,01,0,3206137,금촌동,0992,0000,41480,10100,1,후곡마을뜨란채주공4단지,5,11,41480-70,84.87,992,41480,11,,,
60,"24,300",2004,2017,후곡로,00050,00000,41480,01,0,3206137,금촌동,0992,0000,41480,10100,1,후곡마을뜨란채주공4단지,5,11,41480-70,84.87,992,41480,1,,,
61,"27,000",2004,2017,후곡로,00050,00000,41480,01,0,3206137,금촌동,0992,0000,41480,10100,1,후곡마을뜨란채주공4단지,5,11,41480-70,84.87,992,41480,15,,,
62,"21,800",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),5,11,41480-68,59.99,972,41480,10,,,
63,"16,700",1996,2017,황골로,00012,00000,41480,01,0,3206104,금촌동,0230,0002,41480,10100,1,장미2(230-2),5,12,41480-20,59.96,230-2,41480,3,,,
64,"16,000",1993,2017,정담길,00085,00006,41480,01,0,4418712,금촌동,0011,0013,41480,10100,1,동문1차아파트201동,5,12,,75.06,11-13,41480,8,,,
65,"22,450",2006,2017,마음밭길,00114,00000,41480,01,0,4418200,금촌동,1015,0000,41480,10100,1,대방노블랜드(1015-0),5,12,41480-553,90.1014,1015,41480,4,,,
66,"27,500",2005,2017,후곡로,00077,00000,41480,01,0,3206137,금촌동,1008,0000,41480,10100,1,풍림아이원(1008-0),5,12,41480-518,97.1878,1008,41480,4,,,
67,"20,900",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,5,12,41480-71,59.06,1003,41480,4,,,
68,"24,500",2004,2017,후곡로,00050,00000,41480,01,0,3206137,금촌동,0992,0000,41480,10100,1,후곡마을뜨란채주공4단지,5,12,41480-70,84.87,992,41480,1,,,
69,"15,100",1997,2017,한마음1길,00025,00000,41480,01,0,4418851,금촌동,0922,0000,41480,10100,1,주공(922-0),5,12,41480-26,49.97,922,41480,8,,,
70,"17,800",2000,2017,황골로,00000,00000,41480,00,0,3206104,금촌동,0228,0004,41480,10100,1,장미아파트601동,5,12,41480-22,59.91,228-4,41480,16,,,
71,"8,950",2012,2017,정담길,00185,00000,41480,01,0,4418712,금촌동,1014,0002,41480,10100,1,그린,5,13,41480-750,19.59,1014-2,41480,3,,,
72,"16,500",1999,2017,정담길,00123,00000,41480,01,0,4418712,금촌동,0424,0009,41480,10100,1,경신(424-9),5,15,41480-10,84.75,424-9,41480,15,,,
73,"14,000",1999,2017,정담길,00085,00011,41480,01,0,4418712,금촌동,0017,0016,41480,10100,1,동문3차아파트701동,5,15,,59.4,17-16,41480,6,,,
74,"9,400",2012,2017,정담길,00185,00000,41480,01,0,4418712,금촌동,1014,0002,41480,10100,1,그린,5,15,41480-750,19.59,1014-2,41480,11,,,
75,"25,300",2005,2017,쇠재로,00030,00000,41480,01,0,3206051,금촌동,1019,0000,41480,10100,1,금촌주공7단지(1019-0),5,15,41480-240,84.8,1019,41480,3,,,
76,"25,200",2004,2017,후곡로,00050,00000,41480,01,0,3206137,금촌동,0992,0000,41480,10100,1,후곡마을뜨란채주공4단지,5,15,41480-70,84.87,992,41480,15,,,
77,"21,800",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),5,15,41480-68,59.99,972,41480,11,,,
78,"12,000",1990,2017,중앙로,00226,00000,41480,01,0,3206129,금촌동,0781,0002,41480,10100,1,동현(781-2),5,15,41480-14,53.51,781-2,41480,2,,,
79,"8,000",1990,2017,마무리길,00023,00000,41480,01,0,4418199,금촌동,0768,0001,41480,10100,1,홍우(768-1),5,17,41480-65,49.14,768-1,41480,1,,,
80,"26,700",2004,2017,후곡로,00050,00000,41480,01,0,3206137,금촌동,0992,0000,41480,10100,1,후곡마을뜨란채주공4단지,5,17,41480-70,84.87,992,41480,12,,,
81,"24,900",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),5,17,41480-68,84.98,972,41480,16,,,
82,"18,000",1996,2017,금정5길,00020,00000,41480,01,0,4418087,금촌동,0951,0005,41480,10100,1,장안하나(951-5),5,18,41480-25,84.9,951-5,41480,15,,,
83,"29,000",2005,2017,후곡로,00077,00000,41480,01,0,3206137,금촌동,1008,0000,41480,10100,1,풍림아이원(1008-0),5,18,41480-518,97.1878,1008,41480,6,,,
84,"26,000",2005,2017,쇠재로,00030,00000,41480,01,0,3206051,금촌동,1019,0000,41480,10100,1,금촌주공7단지(1019-0),5,18,41480-240,84.03,1019,41480,8,,,
85,"20,400",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,5,18,41480-71,59.72,1003,41480,2,,,
86,"21,650",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,5,18,41480-71,59.06,1003,41480,5,,,
87,"26,800",2004,2017,후곡로,00050,00000,41480,01,0,3206137,금촌동,0992,0000,41480,10100,1,후곡마을뜨란채주공4단지,5,18,41480-70,84.88,992,41480,18,,,
88,"23,000",2004,2017,새꽃로,00010,00000,41480,01,0,3206045,금촌동,1022,0000,41480,10100,1,후곡마을주공6단지,5,19,41480-72,59.56,1022,41480,9,,,
89,"14,500",1993,2017,정담길,00085,00006,41480,01,0,4418712,금촌동,0011,0013,41480,10100,1,동문1차아파트201동,5,19,,59.34,11-13,41480,12,,,
90,"8,000",2013,2017,중앙로,00215,00000,41480,01,0,3206129,금촌동,0792,0003,41480,10100,1,보광그랑베르,5,19,41480-795,15.7838,792-3,41480,10,,,
91,"24,000",2005,2017,쇠재로,00030,00000,41480,01,0,3206051,금촌동,1019,0000,41480,10100,1,금촌주공7단지(1019-0),5,19,41480-240,84.8,1019,41480,1,,,
92,"20,200",2000,2017,황골로,00000,00000,41480,00,0,3206104,금촌동,0228,0004,41480,10100,1,장미아파트601동,5,20,41480-22,84.87,228-4,41480,19,,,
93,"14,500",1995,2017,정담길,00085,00008,41480,01,0,4418712,금촌동,0023,0000,41480,10100,1,동문2차아파트301동,5,20,,59.76,23,41480,12,,,
94,"23,000",2006,2017,마음밭길,00114,00000,41480,01,0,4418200,금촌동,1015,0000,41480,10100,1,대방노블랜드(1015-0),5,20,41480-553,90.1014,1015,41480,9,,,
95,"29,900",2005,2017,후곡로,00077,00000,41480,01,0,3206137,금촌동,1008,0000,41480,10100,1,풍림아이원(1008-0),5,20,41480-518,97.1878,1008,41480,16,,,
96,"24,800",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),5,20,41480-68,84.98,972,41480,18,,,
97,"25,000",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),5,20,41480-68,84.98,972,41480,16,,,
98,"22,000",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),5,20,41480-68,59.99,972,41480,10,,,
99,"17,450",1998,2017,황골로,00018,00000,41480,01,0,3206104,금촌동,0228,0001,41480,10100,1,건일장미(228-1),5,22,41480-9,59.96,228-1,41480,17,,,
100,"22,700",2006,2017,마음밭길,00114,00000,41480,01,0,4418200,금촌동,1015,0000,41480,10100,1,대방노블랜드(1015-0),5,22,41480-553,84.9728,1015,41480,7,,,
101,"32,800",2005,2017,후곡로,00077,00000,41480,01,0,3206137,금촌동,1008,0000,41480,10100,1,풍림아이원(1008-0),5,22,41480-518,124.0861,1008,41480,9,,,
102,"21,850",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,5,22,41480-71,59.06,1003,41480,14,,,
103,"18,900",1997,2017,황골로,00022,00000,41480,01,0,3206104,금촌동,0233,0006,41480,10100,1,장미3(233-6),5,22,41480-21,84.96,233-6,41480,17,,,
104,"17,500",1998,2017,황골로,00018,00000,41480,01,0,3206104,금촌동,0228,0001,41480,10100,1,건일장미(228-1),5,22,41480-9,59.96,228-1,41480,7,,,
105,"13,100",1990,2017,중앙로,00226,00000,41480,01,0,3206129,금촌동,0781,0002,41480,10100,1,동현(781-2),5,23,41480-14,53.51,781-2,41480,10,,,
106,"22,500",2004,2017,새꽃로,00010,00000,41480,01,0,3206045,금촌동,1022,0000,41480,10100,1,후곡마을주공6단지,5,23,41480-72,59.56,1022,41480,3,,,
107,"12,400",1990,2017,중앙로,00226,00000,41480,01,0,3206129,금촌동,0781,0002,41480,10100,1,동현(781-2),5,23,41480-14,53.51,781-2,41480,1,,,
108,"16,300",1994,2017,한마음2길,00005,00000,41480,01,0,4418852,금촌동,0234,0008,41480,10100,1,두보1(234-8),5,24,41480-15,59.805,234-8,41480,6,,,
109,"32,000",2005,2017,후곡로,00080,00000,41480,01,0,3206137,금촌동,0997,0000,41480,10100,1,후곡마을중앙하이츠(997-0),5,24,41480-534,136.3568,997,41480,2,,,
110,"28,400",2005,2017,후곡로,00077,00000,41480,01,0,3206137,금촌동,1008,0000,41480,10100,1,풍림아이원(1008-0),5,24,41480-518,97.1878,1008,41480,11,,,
111,"26,000",2005,2017,쇠재로,00030,00000,41480,01,0,3206051,금촌동,1019,0000,41480,10100,1,금촌주공7단지(1019-0),5,24,41480-240,84.03,1019,41480,18,,,
112,"21,700",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,5,24,41480-71,59.94,1003,41480,16,,,
113,"25,400",2004,2017,후곡로,00050,00000,41480,01,0,3206137,금촌동,0992,0000,41480,10100,1,후곡마을뜨란채주공4단지,5,24,41480-70,75.79,992,41480,10,,,
114,"25,800",2004,2017,후곡로,00050,00000,41480,01,0,3206137,금촌동,0992,0000,41480,10100,1,후곡마을뜨란채주공4단지,5,24,41480-70,84.87,992,41480,3,,,
115,"17,650",1994,2017,황골로,00026,00000,41480,01,0,3206104,금촌동,0230,0001,41480,10100,1,장미1(230-1),5,24,41480-19,84.42,230-1,41480,5,,,
116,"17,800",1997,2017,황골로,00040,00000,41480,01,0,3206104,금촌동,0234,0022,41480,10100,1,두보3(234-22),5,24,41480-17,59.96,234-22,41480,4,,,
117,"21,900",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,5,25,41480-71,59.06,1003,41480,13,,,
118,"17,300",1995,2017,정담길,00085,00008,41480,01,0,4418712,금촌동,0023,0000,41480,10100,1,동문2차아파트301동,5,25,,84.87,23,41480,13,,,
119,"14,000",1997,2017,중앙로,00308,00000,41480,01,0,3206129,금촌동,0052,0039,41480,10100,1,금촌타워(52-39),5,26,41480-11,115.57,52-39,41480,10,,,
120,"21,200",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,5,26,41480-71,59.92,1003,41480,19,,,
121,"21,500",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,5,26,41480-71,59.06,1003,41480,14,,,
122,"21,550",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,5,26,41480-71,59.06,1003,41480,12,,,
123,"22,000",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),5,26,41480-68,59.99,972,41480,18,,,
124,"21,900",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),5,28,41480-68,59.99,972,41480,19,,,
125,"15,900",1996,2017,황골로,00032,00000,41480,01,0,3206104,금촌동,0234,0020,41480,10100,1,두보2(234-20),5,29,41480-16,59.93,234-20,41480,7,,,
126,"9,300",2012,2017,정담길,00185,00000,41480,01,0,4418712,금촌동,1014,0002,41480,10100,1,그린,5,29,41480-750,19.59,1014-2,41480,11,,,
127,"27,800",2005,2017,쇠재로,00030,00000,41480,01,0,3206051,금촌동,1019,0000,41480,10100,1,금촌주공7단지(1019-0),5,29,41480-240,84.03,1019,41480,16,,,
128,"22,000",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,5,29,41480-71,59.06,1003,41480,5,,,
129,"21,600",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),5,29,41480-68,59.99,972,41480,14,,,
130,"22,100",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),5,29,41480-68,59.99,972,41480,12,,,
131,"24,800",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),5,30,41480-68,84.98,972,41480,8,,,
132,"20,700",2006,2017,마음밭길,00114,00000,41480,01,0,4418200,금촌동,1015,0000,41480,10100,1,대방노블랜드(1015-0),5,30,41480-553,90.1014,1015,41480,1,,,
133,"16,100",1994,2017,한마음2길,00013,00000,41480,01,0,4418852,금촌동,0234,0008,41480,10100,1,두보1(234-8),5,31,41480-15,59.805,234-8,41480,4,,,
134,"32,500",2005,2017,후곡로,00077,00000,41480,01,0,3206137,금촌동,1008,0000,41480,10100,1,풍림아이원(1008-0),5,31,41480-518,124.0861,1008,41480,6,,,
135,"23,800",2004,2017,새꽃로,00010,00000,41480,01,0,3206045,금촌동,1022,0000,41480,10100,1,후곡마을주공6단지,5,31,41480-72,59.56,1022,41480,7,,,
136,"21,600",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,5,31,41480-71,59.06,1003,41480,11,,,
137,"23,750",2004,2017,후곡로,00050,00000,41480,01,0,3206137,금촌동,0992,0000,41480,10100,1,후곡마을뜨란채주공4단지,5,31,41480-70,75.79,992,41480,1,,,
138,"26,000",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),5,31,41480-68,84.98,972,41480,8,,,
139,"17,200",2002,2017,한마음2길,00033,00000,41480,01,0,4418852,금촌동,0255,0005,41480,10100,1,장미8(255-5),5,31,41480-27,59.591,255-5,41480,4,,,
140,"22,500",2001,2017,송화로,00013,00000,41480,02,0,3206049,아동동,0283,0000,41480,10200,1,팜스프링(283-0),5,1,41480-6,140.339,283,41480,4,,,
141,"22,600",2001,2017,송화로,00013,00000,41480,02,0,3206049,아동동,0283,0000,41480,10200,1,팜스프링(283-0),5,1,41480-6,115.062,283,41480,6,,,
142,"17,900",2001,2017,송화로,00013,00000,41480,02,0,3206049,아동동,0283,0000,41480,10200,1,팜스프링(283-0),5,1,41480-6,84.942,283,41480,23,,,
143,"18,900",2001,2017,송화로,00013,00000,41480,02,0,3206049,아동동,0283,0000,41480,10200,1,팜스프링(283-0),5,2,41480-6,84.942,283,41480,1,,,
144,"19,500",2001,2017,송화로,00013,00000,41480,02,0,3206049,아동동,0283,0000,41480,10200,1,팜스프링(283-0),5,2,41480-6,84.942,283,41480,19,,,
145,"14,500",1997,2017,마무리길,00022,00000,41480,02,0,4418199,아동동,0339,0000,41480,10200,1,장안(미우)5(339-0),5,4,41480-2,59.4,339,41480,9,,,
146,"26,000",2009,2017,시청로,00123,00000,41480,02,0,3206122,아동동,0897,0000,41480,10200,1,신안실크밸리 1차(897-0),5,4,41480-595,84.9588,897,41480,2,,,
147,"17,500",2001,2017,송화로,00013,00000,41480,02,0,3206049,아동동,0283,0000,41480,10200,1,팜스프링(283-0),5,4,41480-6,59.977,283,41480,23,,,
148,"17,000",2001,2017,송화로,00013,00000,41480,02,0,3206049,아동동,0283,0000,41480,10200,1,팜스프링(283-0),5,5,41480-6,59.977,283,41480,2,,,
149,"17,000",2001,2017,송화로,00013,00000,41480,02,0,3206049,아동동,0283,0000,41480,10200,1,팜스프링(283-0),5,6,41480-6,59.977,283,41480,7,,,
